Segmentname_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404,Unnamed: 0_FV2404,Änderung,changed_entries,Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Qualifier_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,Unnamed: 0_FV2410
Kommunikationsverbindung,SG2,COM,,00007,,,,Muss,,32,,,Kommunikationsverbindung,SG2,COM,,00007,,,,Muss,,32
Kommunikationsverbindung,SG2,COM,3148,00007,,,Nummer / E-Mail Adresse,X,,33,,,Kommunikationsverbindung,SG2,COM,3148,00007,,,Nummer / E-Mail Adresse,X,,33
Kommunikationsverbindung,SG2,COM,3155,00007,EM,,E-Mail,X [1P0..1],,34,,,Kommunikationsverbindung,SG2,COM,3155,00007,EM,,E-Mail,X [1P0..1],,34
Kommunikationsverbindung,SG2,COM,3155,,FX,,Telefax,X [1P0..1],,35,,,Kommunikationsverbindung,SG2,COM,3155,,FX,,Telefax,X [1P0..1],,35
Kommunikationsverbindung,SG2,COM,3155,,TE,,Telefon,X [1P0..1],,36,,,Kommunikationsverbindung,SG2,COM,3155,,TE,,Telefon,X [1P0..1],,36
Kommunikationsverbindung,SG2,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,37,,,Kommunikationsverbindung,SG2,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,37
Kommunikationsverbindung,SG2,COM,3155,,AL,,Handy,X [1P0..1],,38,,,Kommunikationsverbindung,SG2,COM,3155,,AL,,Handy,X [1P0..1],,38
Sendungsdaten,SG14,,,,,,,Muss,,39,,,Sendungsdaten,SG14,,,,,,,Muss,,39
Sendungsdaten,SG14,CNI,,00019,,,,Muss,,40,,,Sendungsdaten,SG14,CNI,,00019,,,,Muss,,40
Sendungsdaten,SG14,CNI,1490,00019,,,Vorgangsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht bei 1 beginnend und fortlaufend aufsteigend",41,,,Sendungsdaten,SG14,CNI,1490,00019,,,Vorgangsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht bei 1 beginnend und fortlaufend aufsteigend",41
Meldepunkt,SG14,LOC,,00020,,,,Muss,,42,,,Meldepunkt,SG14,LOC,,00020,,,,Muss,,42
Meldepunkt,SG14,LOC,3227,00020,,,,172,,43,,,Meldepunkt,SG14,LOC,3227,00020,,,,172,,43
Meldepunkt,SG14,LOC,3225,00020,,,Identifikator,X [950] [506],"[506] Hinweis: Verwendung der ID der Marktlokation
[950] Format: Marktlokations-ID",44,,,Meldepunkt,SG14,LOC,3225,00020,,,Identifikator,X [950] [506],"[506] Hinweis: Verwendung der ID der Marktlokation
[950] Format: Marktlokations-ID",44
Auftragstatus Sperren,SG15,,,,,,,Muss [78],[78] Wenn STS+Z38 in dieser SG14 nicht vorhanden,45,,,Auftragstatus Sperren,SG15,,,,,,,Muss [78],[78] Wenn STS+Z38 in dieser SG14 nicht vorhanden,45
Auftragstatus Sperren,SG15,STS,,00103,,,,Muss,,46,,,Auftragstatus Sperren,SG15,STS,,00103,,,,Muss,,46
Auftragstatus Sperren,SG15,STS,9015,00103,Z37,,Auftragsstatus Sperren,X,,47,,,Auftragstatus Sperren,SG15,STS,9015,00103,Z37,,Auftragsstatus Sperren,X,,47
Auftragstatus Sperren,SG15,STS,4405,00103,Z13,,gescheitert,X ([91] ⊻ [133]) ∧ [20],,48,,,Auftragstatus Sperren,SG15,STS,4405,00103,Z13,,gescheitert,X ([91] ⊻ [133]) ∧ [20],,48
Auftragstatus Sperren,SG15,STS,4405,,Z14,,erfolgreich,X [91] ⊻ [133],,49,,,Auftragstatus Sperren,SG15,STS,4405,,Z14,,erfolgreich,X [91] ⊻ [133],,49
