Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Qualifier_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,Unnamed: 0_FV2410,Änderung,changed_entries,Segmentname_FV2504,Segmentgruppe_FV2504,Segment_FV2504,Datenelement_FV2504,Segment ID_FV2504,Code_FV2504,Qualifier_FV2504,Beschreibung_FV2504,Bedingungsausdruck_FV2504,Bedingung_FV2504,Unnamed: 0_FV2504
Kommunikationsverbindung,SG3,COM,3155,00010,EM,,Elektronische Post,X [1P0..1],,26,,,Kommunikationsverbindu ng,SG3,COM,3155,00010,EM,,Elektronische Post,X [1P0..1],,26
Kommunikationsverbindung,SG3,COM,3155,,FX,,Telefax,X [1P0..1],,27,,,Kommunikationsverbindu ng,SG3,COM,3155,,FX,,Telefax,X [1P0..1],,27
Kommunikationsverbindung,SG3,COM,3155,,TE,,Telefon,X [1P0..1],,28,,,Kommunikationsverbindu ng,SG3,COM,3155,,TE,,Telefon,X [1P0..1],,28
Kommunikationsverbindung,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,29,,,Kommunikationsverbindu ng,SG3,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,29
Kommunikationsverbindung,SG3,COM,3155,,AL,,Handy,X [1P0..1],,30,,,Kommunikationsverbindu ng,SG3,COM,3155,,AL,,Handy,X [1P0..1],,30
MP-ID Empfänger,SG2,,,,,,,Muss,,31,,,MP-ID Empfänger,SG2,,,,,,,Muss,,31
MP-ID Empfänger,SG2,NAD,,00011,,,,Muss,,32,,,MP-ID Empfänger,SG2,NAD,,00011,,,,Muss,,32
MP-ID Empfänger,SG2,NAD,3035,00011,MR,,Nachrichtenempfänger,X,,33,ÄNDERUNG,Beschreibung_FV2410|Beschreibung_FV2504,MP-ID Empfänger,SG2,NAD,3035,00011,MR,,Nachrichtenempfä nger,X,,33
MP-ID Empfänger,SG2,NAD,3039,00011,,,MP-ID,X,,34,,,MP-ID Empfänger,SG2,NAD,3039,00011,,,MP-ID,X,,34
MP-ID Empfänger,SG2,NAD,3055,00011,9,,GS1,X,,35,,,MP-ID Empfänger,SG2,NAD,3055,00011,9,,GS1,X,,35
MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,36,,,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,36
Vorgang,SG4,,,,,,,Muss,,37,,,Vorgang,SG4,,,,,,,Muss,,37
Vorgang,SG4,IDE,,00020,,,,Muss,,38,,,Vorgang,SG4,IDE,,00020,,,,Muss,,38
Vorgang,SG4,IDE,7495,00020,24,,Transaktion,X,,39,,,Vorgang,SG4,IDE,7495,00020,24,,Transaktion,X,,39
Vorgang,SG4,IDE,7402,00020,,,Vorgangsnummer,X,,40,,,Vorgang,SG4,IDE,7402,00020,,,Vorgangsnummer,X,,40
Beginn zum,SG4,DTM,,00024,,,,Muss,,41,ENTFÄLLT,,,,,,,,,,,,
Beginn zum,SG4,DTM,2005,00024,92,,Datum Vertragsbeginn,X,,42,ENTFÄLLT,,,,,,,,,,,,
Beginn zum,SG4,DTM,2380,00024,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,43,ENTFÄLLT,,,,,,,,,,,,
Beginn zum,SG4,DTM,2379,00024,303,,CCYYMMDDHHMMZZZ,X,,44,ENTFÄLLT,,,,,,,,,,,,
"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,,00027,,,,Muss,,45,ENTFÄLLT,,,,,,,,,,,,
"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2005,00027,157,,"Gültigkeit, Beginndatum",X,,46,ENTFÄLLT,,,,,,,,,,,,
"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2380,00027,,,Datum oder Uhrzeit oder,X [UB1],,47,ENTFÄLLT,,,,,,,,,,,,
"Änderung zum, Gültigkeit, Beginndatum",SG4,DTM,2379,00027,303,,CCYYMMDDHHMMZZZ,X,,48,ENTFÄLLT,,,,,,,,,,,,
Transaktionsgrund,SG4,STS,,00037,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,49,ENTFÄLLT,,,,,,,,,,,,
Transaktionsgrund,SG4,STS,9015,00037,7,,Transaktionsgrund,X,,50,ENTFÄLLT,,,,,,,,,,,,
Transaktionsgrund,SG4,STS,9013,00037,ZI9,,Änderung der komplexen Marktlokationsstruktur,X,,51,ENTFÄLLT,,,,,,,,,,,,
,,,,,,,,,,,NEU,,Transaktionsgrund / Ergänzung / Transaktionsgrund befristete Anmeldung,SG4,STS,,00035,,,,Muss,,41
,,,,,,,,,,,NEU,,Transaktionsgrund / Ergänzung / Transaktionsgrund befristete Anmeldung,SG4,STS,9015,00035,7,,Transaktionsgrund,X,,42
,,,,,,,,,,,NEU,,Transaktionsgrund / Ergänzung / Transaktionsgrund befristete Anmeldung,SG4,STS,9013,00035,ZY2,,Änderung der Lokationsbündelstr uktur,X,,43
Netzlokation,SG5,,,,,,,Soll [46] ∧ [683],"[46] Wenn ID für Objekt vergeben wurde
[683] Hinweis: Es sind alle ID der Netzlokationen, welche der im SG5 LOC+Z16 angegebenen Marktlokation aktuell und / oder zukünftig vorgelagert sind anzugeben. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der Netzlokation zu beschreiben",52,ÄNDERUNG,Bedingung_FV2410|Bedingung_FV2504,Netzlokation,SG5,,,,,,,Soll [46] ∧ [683],"[8] Wenn für Datenclearing erforderlich
[46] Wenn ID für Objekt vergeben wurde
[677] Hinweis: Es sind alle Netzlokationen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören
[683] Hinweis: Es sind alle ID der Netzlokationen, welche der im SG5 LOC+Z16 angegebenen Marktlokation aktuell und / oder zukünftig vorgelagert sind, anzugeben",44
Netzlokation,SG5,LOC,,00050,,,,Muss,,53,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Netzlokation,SG5,LOC,,00048,,,,Muss,,45
Netzlokation,SG5,LOC,3227,00050,Z18,,Netzlokation,X,,54,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Netzlokation,SG5,LOC,3227,00048,Z18,,Netzlokation,X,,46
Netzlokation,SG5,LOC,3225,00050,,,ID der Netzlokation,X [960],[960] Format: Netzlokations- ID,55,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504|Bedingung_FV2410|Bedingung_FV2504,Netzlokation,SG5,LOC,3225,00048,,,ID der Netzlokation,X [960],[960] Format: Netzlokations-ID,47
Netzlokation,SG5,LOC,5479,00050,Z01,,Lokationszuordnung unverändert,X,,56,ENTFÄLLT,,,,,,,,,,,,
Netzlokation,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,57,ENTFÄLLT,,,,,,,,,,,,
Netzlokation,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,58,ENTFÄLLT,,,,,,,,,,,,
Marktlokation,SG5,,,,,,,Muss [2061],[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben,59,ÄNDERUNG,Bedingung_FV2410|Bedingung_FV2504,Marktlokation,SG5,,,,,,,Muss [2061],"[678] Hinweis: Es sind alle Marktlokationen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören
[2061] Segment bzw. Segmentgruppe ist genau einmal je SG4 IDE (Vorgang) anzugeben",48
Marktlokation,SG5,LOC,,00051,,,,Muss,,60,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Marktlokation,SG5,LOC,,00049,,,,Muss,,49
Marktlokation,SG5,LOC,3227,00051,Z16,,Marktlokation,X,,61,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Marktlokation,SG5,LOC,3227,00049,Z16,,Marktlokation,X,,50
Marktlokation,SG5,LOC,3225,00051,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID,62,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Marktlokation,SG5,LOC,3225,00049,,,ID der Marktlokation,X [950],[950] Format: Marktlokations-ID,51
,,,,,,,,,,,NEU,,Ruhende Marktlokation,SG5,,,,,,,Soll [2015],"[2015] Einmal für jede ruhende Marktlokation, die der Marktlokation ""Kundenanlage"" aus dem SG5 LOC+Z16 (Marktlokation) untergeordnet ist",52
,,,,,,,,,,,NEU,,Ruhende Marktlokation,SG5,LOC,,00050,,,,Muss,,53
,,,,,,,,,,,NEU,,Ruhende Marktlokation,SG5,LOC,3227,00050,Z22,,Ruhende Marktlokation,X,,54
,,,,,,,,,,,NEU,,Ruhende Marktlokation,SG5,LOC,3225,00050,,,ID der ruhenden Marktlokation,X [950],[950] Format: Marktlokations-ID,55
Technische Ressource,SG5,,,,,,,Soll [46] ∧ [684] ∧ [694] ∧ [698],"[46] Wenn ID für Objekt vergeben wurde
[684] Hinweis: Es sind alle ID der Technischen Ressourcen, welche der im LOC+Z16 angegebenen Marktlokation aktuell und / oder zukünftig zugehören anzugeben. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der Technischen Ressource zu beschreiben
[694] Hinweis: Wenn in einer Marktlokation eine ID für eine Technischen Ressource vergeben wird, müssen für alle ggf. weitere Technische Ressourcen in der Marktlokation ID vergeben werden. Hintergrund: MSB und LF benötigen einen vollständigen Überblick auf die Art und Nutzung der Technischen Ressourcen in einer Marktlokation für die Plausibilisierung, Ersatzwertbildung, Produktauswahl bzw. Prognose
[698] Hinweis: Für eine erzeugende Marktlokation muss für jede Technische Ressource eine ID der Technischen Ressourcen vergeben werden. Dies ist notwendig um die Nennleistung der Technische Ressource bekannt zu geben, da auf Basis diese Information die POG des MSB einer erzeugenden Marktlokation ermittelt wird",63,ÄNDERUNG,Bedingung_FV2410|Bedingung_FV2504,Technische Ressource,SG5,,,,,,,Soll [46] ∧ [684] ∧ [694] ∧ [698],"[8] Wenn für Datenclearing erforderlich
[46] Wenn ID für Objekt vergeben wurde
[679] Hinweis: Es sind alle Technischen Ressourcen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören
[684] Hinweis: Es sind alle ID der Technischen Ressourcen, welche der im LOC+Z16/ Z22 angegebenen Marktlokation aktuell und / oder zukünftig zugehören, anzugeben
[694] Hinweis: Wenn in einer Marktlokation eine ID für eine Technischen Ressource vergeben wird, müssen für alle ggf. weitere Technische Ressourcen in der Marktlokation ID vergeben werden. Hintergrund: MSB und LF benötigen einen vollständigen Überblick auf die Art und Nutzung der Technischen Ressourcen in einer Marktlokation für die Plausibilisierung, Ersatzwertbildung, Produktauswahl bzw. Prognose
[698] Hinweis: Für eine erzeugende Marktlokation muss für jede Technische Ressource eine ID der Technischen Ressourcen vergeben werden. Dies ist notwendig um die Nennleistung der Technische Ressource bekannt zu geben, da auf Basis diese Information die POG des MSB einer erzeugenden Marktlokation ermittelt wird",56
Technische Ressource,SG5,LOC,,00052,,,,Muss,,64,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Technische Ressource,SG5,LOC,,00051,,,,Muss,,57
Technische Ressource,SG5,LOC,3227,00052,Z20,,Technische Ressource,X,,65,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Technische Ressource,SG5,LOC,3227,00051,Z20,,Technische Ressource,X,,58
Technische Ressource,SG5,LOC,3225,00052,,,ID der Technischen Ressource,X [922],[922] Format: TR-ID,66,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Technische Ressource,SG5,LOC,3225,00051,,,ID der Technischen Ressource,X [922],[922] Format: TR-ID,59
Technische Ressource,SG5,LOC,5479,00052,Z01,,Lokationszuordnung unverändert,X,,67,ENTFÄLLT,,,,,,,,,,,,
Technische Ressource,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,68,ENTFÄLLT,,,,,,,,,,,,
Technische Ressource,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,69,ENTFÄLLT,,,,,,,,,,,,
Steuerbare Ressource,SG5,,,,,,,Soll [46] ∧ [685],"[46] Wenn ID für Objekt vergeben wurde
[685] Hinweis: Es sind alle ID der Steuerbaren Ressourcen, welche der im LOC+Z20 angegebenen Technischen Ressourcen aktuell und / oder zukünftig zugeordnet sind anzugeben. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der Steuerbaren Ressource zu beschreiben",70,ÄNDERUNG,Bedingung_FV2410|Bedingung_FV2504,Steuerbare Ressource,SG5,,,,,,,Soll [46] ∧ [685],"[8] Wenn für Datenclearing erforderlich
[46] Wenn ID für Objekt vergeben wurde
[680] Hinweis: Es sind alle Steuerbaren Ressourcen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören
[685] Hinweis: Es sind alle ID der Steuerbaren Ressourcen, welche der im LOC+Z20 angegebenen Technischen Ressourcen aktuell und / oder zukünftig zugeordnet sind, anzugeben.",60
Steuerbare Ressource,SG5,LOC,,00053,,,,Muss,,71,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Steuerbare Ressource,SG5,LOC,,00052,,,,Muss,,61
Steuerbare Ressource,SG5,LOC,3227,00053,Z19,,Steuerbare Ressource,X,,72,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Steuerbare Ressource,SG5,LOC,3227,00052,Z19,,Steuerbare Ressource,X,,62
Steuerbare Ressource,SG5,LOC,3225,00053,,,ID der Steuerbaren Ressource,X [961],[961] Format: SR-ID,73,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Steuerbare Ressource,SG5,LOC,3225,00052,,,ID der Steuerbaren Ressource,X [961],[961] Format: SR-ID,63
Steuerbare Ressource,SG5,LOC,5479,00053,Z01,,Lokationszuordnung unverändert,X,,74,ENTFÄLLT,,,,,,,,,,,,
Steuerbare Ressource,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,75,ENTFÄLLT,,,,,,,,,,,,
Steuerbare Ressource,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,76,ENTFÄLLT,,,,,,,,,,,,
Tranche,SG5,,,,,,,Soll [166] ∧ [686],"[166] Wenn vorhanden
[686] Hinweis: Es sind alle ID der Tranchen, welche dem LF an der im LOC+Z16 angegebenen Marktlokation die aktuell und / oder zukünftig zugeordnet sind anzugeben.",77,ENTFÄLLT,,,,,,,,,,,,
Tranche,SG5,LOC,,00054,,,,Muss,,78,ENTFÄLLT,,,,,,,,,,,,
Tranche,SG5,LOC,3227,00054,Z21,,Tranche,X,,79,ENTFÄLLT,,,,,,,,,,,,
Tranche,SG5,LOC,3225,00054,,,ID der Tranche,X [950],[950] Format: Marktlokations-ID,80,ENTFÄLLT,,,,,,,,,,,,
Messlokation,SG5,,,,,,,Muss [399] ∧ [687],"[399] Wenn im SG8 SEQ+Z78 RFF+Z31 (Referenz auf die Lokationsbündelstruktur) im DE1153 der Code Z31 (Lokationsbündelstruktur) vorhanden ist und im DE1154 (ID der Lokationsbündelstruktur)  der Code 9992 00000 001 8 nicht vorhanden ist.
[687] Hinweis: Es sind alle Messlokationen zu nennen, die für die Energiemengenermittlung aktuell und / oder zukünftig der im LOC+Z16 angegebenen Marktlokation notwendig sind. Zudem ist über das DE5479 mit der Angabe des entsprechenden Codes der Zustand der Messlokation zu beschreiben",81,ÄNDERUNG,Bedingung_FV2410|Bedingung_FV2504,Messlokation,SG5,,,,,,,Muss [399] ∧ [687],"[399] Wenn im SG8 SEQ+Z78 RFF+Z31 (Referenz auf die Lokationsbündelstru ktur) im DE1153 der Code Z31 (Lokationsbündelstr uktur) vorhanden ist und im DE1154 (ID der Lokationsbündelstru ktur)  der Code 9992 00000 001 8 nicht vorhanden ist.
[682] Hinweis: Es sind alle Messlokationen, zu nennen, die aktuell und / oder zukünftig dem gleichen Lokationsbündel angehören
[687] Hinweis: Es sind alle Messlokationen zu nennen, die für die Energiemengenermi ttlung aktuell und / oder zukünftig der im LOC+Z16/ Z22 angegebenen Marktlokation notwendigen sind",64
Messlokation,SG5,LOC,,00055,,,,Muss,,82,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Messlokation,SG5,LOC,,00054,,,,Muss,,65
Messlokation,SG5,LOC,3227,00055,Z17,,Messlokation,X,,83,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Messlokation,SG5,LOC,3227,00054,Z17,,Messlokation,X,,66
Messlokation,SG5,LOC,3225,00055,,,ID der Messlokation,X [951],[951] Format: Zählpunktbezeichnung,84,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504|Bedingung_FV2410|Bedingung_FV2504,Messlokation,SG5,LOC,3225,00054,,,ID der Messlokation,X [951],[951] Format: Zählpunktbezeichnu ng,67
Messlokation,SG5,LOC,5479,00055,Z01,,Lokationszuordnung unverändert,X,,85,ENTFÄLLT,,,,,,,,,,,,
Messlokation,SG5,LOC,5479,,Z02,,Lokationszuordnung beginnt,X,,86,ENTFÄLLT,,,,,,,,,,,,
Messlokation,SG5,LOC,5479,,Z03,,Lokationszuordnung endet,X,,87,ENTFÄLLT,,,,,,,,,,,,
Prüfidentifikator,SG6,,,,,,,Muss,,88,,,Prüfidentifikator,SG6,,,,,,,Muss,,68
Prüfidentifikator,SG6,RFF,,00057,,,,Muss,,89,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Prüfidentifikator,SG6,RFF,,00056,,,,Muss,,69
Prüfidentifikator,SG6,RFF,1153,00057,Z13,,Prüfidentifikator,X,,90,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Prüfidentifikator,SG6,RFF,1153,00056,Z13,,Prüfidentifikator,X,,70
Prüfidentifikator,SG6,RFF,1154,00057,55175,,SDÄ Strom / Änderung der Marktlokationsstruktur NB an LF,X,,91,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504|Beschreibung_FV2410|Beschreibung_FV2504,Prüfidentifikator,SG6,RFF,1154,,55175,,GPKE / Änderung der Lokationsbündelstr uktur NB an LF,X,,71
,,,,,,,,,,,NEU,,Verwendungszeitraum der Daten,SG6,,,,,,,Muss [707],"[8] Wenn für Datenclearing erforderlich
[301] Wenn BGM+E03 (Änderungsmeldung ) vorhanden
[315] Wenn BGM+Z88 (Datenclearing) vorhanden
[707] Hinweis: für weitere Details siehe Kapitel 5.3.3 ""SG6 Verwendungszeitrau m der Daten""",72
,,,,,,,,,,,NEU,,Verwendungszeitraum der Daten,SG6,RFF,,00066,,,,Muss,,73
,,,,,,,,,,,NEU,,Verwendungszeitraum der Daten,SG6,RFF,1153,,Z49,,Gültige Daten,X,,74
,,,,,,,,,,,NEU,,Verwendungszeitraum der Daten,SG6,RFF,1153,,Z53,,Keine Daten,X,,75
,,,,,,,,,,,NEU,,Verwendungszeitraum der Daten,SG6,RFF,1156,00066,,,Zeitraum-ID,X [914] ∧ [937] [126],"[126] Es ist der Wert einzutragen, der sich aus der Wiederholungshäufi gkeit des SG6 RFF+Z49/ Z53 (Verwendungszeitra um der Daten: Gültige Daten/ Keine Daten) ergibt. Bedeutet: Das erste SG6 RFF+Z49/ Z53 hat somit die „1“, das zweite die „2“, das dritte die „3“ usw.
[127] Es ist der Wert einzutragen, der sich aus der Wiederholungshäufi gkeit des SG6 RFF+Z48/ Z55 (Verwendungszeitra um der Daten: Erwartete Daten/ Keine Daten erwartet) ergibt
[128] Es ist der Wert einzutragen, der sich aus der Wiederholungshäufi gkeit des SG6 RFF+Z47/ Z54 (Verwendungszeitra um der Daten: Im System vorhandene Daten/ Im System keine Daten vorhanden) ergibt
[914] Format: Möglicher Wert: > 0
[937] Format: keine Nachkommastelle",76
