Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Qualifier_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,Unnamed: 0_FV2410,Änderung,changed_entries,Segmentname_FV2504,Segmentgruppe_FV2504,Segment_FV2504,Datenelement_FV2504,Segment ID_FV2504,Code_FV2504,Qualifier_FV2504,Beschreibung_FV2504,Bedingungsausdruck_FV2504,Bedingung_FV2504,Unnamed: 0_FV2504
MaBiS-Zählpunkt,SG5,LOC,,00014,,,,Muss,,50,,,MaBiS-Zählpunkt,SG5,LOC,,00014,,,,Muss,,50
MaBiS-Zählpunkt,SG5,LOC,3227,00014,Z15,,MaBiS-Zählpunkt,X,,51,,,MaBiS-Zählpunkt,SG5,LOC,3227,00014,Z15,,MaBiS-Zählpunkt,X,,51
MaBiS-Zählpunkt,SG5,LOC,3225,00014,,,Identifikator,X [951],[951] Format: Zählpunktbezeichnung,52,,,MaBiS-Zählpunkt,SG5,LOC,3225,00014,,,Identifikator,X [951],[951] Format: Zählpunktbezeichnung,52
Prüfidentifikator,SG6,,,,,,,Muss,,53,,,Prüfidentifikator,SG6,,,,,,,Muss,,53
Prüfidentifikator,SG6,RFF,,00015,,,,Muss,,54,,,Prüfidentifikator,SG6,RFF,,00015,,,,Muss,,54
Prüfidentifikator,SG6,RFF,1153,00015,Z13,,Prüfidentifikator,X,,55,,,Prüfidentifikator,SG6,RFF,1153,00015,Z13,,Prüfidentifikator,X,,55
Prüfidentifikator,SG6,RFF,1154,,55070,,MaBiS / Clearingliste BAS,X,,56,,,Prüfidentifikator,SG6,RFF,1154,,55070,,MaBiS / Clearingliste BAS,X,,56
Daten der Summenzeitreihe,SG8,,,,,,,Muss,,57,,,Daten der Summenzeitreihe,SG8,,,,,,,Muss,,57
Daten der Summenzeitreihe,SG8,SEQ,,00017,,,,Muss,,58,,,Daten der Summenzeitreihe,SG8,SEQ,,00017,,,,Muss,,58
Daten der Summenzeitreihe,SG8,SEQ,1229,00017,Z22,,Daten der Summenzeitreihe,X,,59,,,Daten der Summenzeitreihe,SG8,SEQ,1229,00017,Z22,,Daten der Summenzeitreihe,X,,59
Versionsangabe der Summenzeitreihe,SG8,RFF,,00018,,,,Muss,,60,,,Versionsangabe der Summenzeitreihe,SG8,RFF,,00018,,,,Muss,,60
Versionsangabe der Summenzeitreihe,SG8,RFF,1153,00018,AUU,,Referenz auf eine Zeitreihe,X,,61,,,Versionsangabe der Summenzeitreihe,SG8,RFF,1153,00018,AUU,,Referenz auf eine Zeitreihe,X,,61
Versionsangabe der Summenzeitreihe,SG8,RFF,1154,00018,,,Version der Zeitreihe,X,,62,,,Versionsangabe der Summenzeitreihe,SG8,RFF,1154,00018,,,Version der Zeitreihe,X,,62
Vorgang,SG4,,,,,,,Muss,"[2288] Einmal für jede Zeitreihe, die in der DZR berücksichtigt wurde",63,,,Vorgang,SG4,,,,,,,Muss,"[2288] Einmal für jede Zeitreihe, die in der DZR berücksichtigt wurde",63
Vorgang,SG4,IDE,,00020,,,,Muss [505],[505] Hinweis: Je zugeordneter ID und je EEG- Überführungszeitreihe ein Vorgang erforderlich,64,,,Vorgang,SG4,IDE,,00020,,,,Muss [505],[505] Hinweis: Je zugeordneter ID und je EEG- Überführungszeitreihe ein Vorgang erforderlich,64
Vorgang,SG4,IDE,7495,00020,24,,Transaktion,X,,65,,,Vorgang,SG4,IDE,7495,00020,24,,Transaktion,X,,65
Vorgang,SG4,IDE,7402,00020,,,Vorgangsnummer,X,,66,,,Vorgang,SG4,IDE,7402,00020,,,Vorgangsnummer,X,,66
MaBiS-Zählpunkt,SG5,,,,,,,Soll [2075],[2075] Für die ID der Zeitreihen (nicht bei EEG-EUZ und EUZ der AAÜZ) in der Clearingliste einmal je SG4 IDE+24 (Vorgang),67,,,MaBiS-Zählpunkt,SG5,,,,,,,Soll [2075],[2075] Für die ID der Zeitreihen (nicht bei EEG-EUZ und EUZ der AAÜZ) in der Clearingliste einmal je SG4 IDE+24 (Vorgang),67
MaBiS-Zählpunkt,SG5,LOC,,00056,,,,Muss,,68,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,MaBiS-Zählpunkt,SG5,LOC,,00055,,,,Muss,,68
MaBiS-Zählpunkt,SG5,LOC,3227,00056,Z15,,MaBiS-Zählpunkt,X,,69,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,MaBiS-Zählpunkt,SG5,LOC,3227,00055,Z15,,MaBiS-Zählpunkt,X,,69
MaBiS-Zählpunkt,SG5,LOC,3225,00056,,,Identifikator,X [951],[951] Format: Zählpunktbezeichnung,70,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,MaBiS-Zählpunkt,SG5,LOC,3225,00055,,,Identifikator,X [951],[951] Format: Zählpunktbezeichnung,70
Daten der Summenzeitreihe,SG8,,,,,,,Muss [375],"[375] Für die ID im SG5 LOC+Z15 (MaBiS-Zählpunkt) DE3225, wenn SG8+Z24 (Daten der Überführungszeitreihe) nicht vorhanden
[2095] Je SG5 LOC+Z15 (MaBiS-Zählpunkt) ist genau einmal die Segmentgruppe anzugeben",71,,,Daten der Summenzeitreihe,SG8,,,,,,,Muss [375],"[375] Für die ID im SG5 LOC+Z15 (MaBiS-Zählpunkt) DE3225, wenn SG8+Z24 (Daten der Überführungszeitreihe) nicht vorhanden
[2095] Je SG5 LOC+Z15 (MaBiS-Zählpunkt) ist genau einmal die Segmentgruppe anzugeben",71
Daten der Summenzeitreihe,SG8,SEQ,,00422,,,,Muss,,72,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Daten der Summenzeitreihe,SG8,SEQ,,00398,,,,Muss,,72
Daten der Summenzeitreihe,SG8,SEQ,1229,00422,Z22,,Daten der Summenzeitreihe,X,,73,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Daten der Summenzeitreihe,SG8,SEQ,1229,00398,Z22,,Daten der Summenzeitreihe,X,,73
Referenz auf die ID der Summenzeitreihe,SG8,RFF,,00423,,,,Muss,,74,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Referenz auf die ID der Summenzeitreihe,SG8,RFF,,00399,,,,Muss,,74
Referenz auf die ID der Summenzeitreihe,SG8,RFF,1153,00423,AVE,,Meldepunkt,X,,75,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Referenz auf die ID der Summenzeitreihe,SG8,RFF,1153,00399,AVE,,Meldepunkt,X,,75
Referenz auf die ID der Summenzeitreihe,SG8,RFF,1154,00423,,,ID der Summenzeitreihe,X [951],[951] Format: Zählpunktbezeichnung,76,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Referenz auf die ID der Summenzeitreihe,SG8,RFF,1154,00399,,,ID der Summenzeitreihe,X [951],[951] Format: Zählpunktbezeichnung,76
Versionsangabe der Summenzeitreihe,SG8,RFF,,00424,,,,Muss,,77,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Versionsangabe der Summenzeitreihe,SG8,RFF,,00400,,,,Muss,,77
Versionsangabe der Summenzeitreihe,SG8,RFF,1153,00424,AUU,,Referenz auf eine Zeitreihe,X,,78,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Versionsangabe der Summenzeitreihe,SG8,RFF,1153,00400,AUU,,Referenz auf eine Zeitreihe,X,,78
Versionsangabe der Summenzeitreihe,SG8,RFF,1154,00424,,,Version der Zeitreihe,X,,79,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Versionsangabe der Summenzeitreihe,SG8,RFF,1154,00400,,,Version der Zeitreihe,X,,79
Zeitreihentyp,SG10,,,,,,,Muss,,80,,,Zeitreihentyp,SG10,,,,,,,Muss,,80
Zeitreihentyp,SG10,CCI,,00431,,,,Muss,,81,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Zeitreihentyp,SG10,CCI,,00407,,,,Muss,,81
Zeitreihentyp,SG10,CCI,7059,00431,15,,Struktur,X,,82,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Zeitreihentyp,SG10,CCI,7059,00407,15,,Struktur,X,,82
Zeitreihentyp,SG10,CCI,7037,00431,Z21,,Summenzeitreihentyp,X,,83,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Zeitreihentyp,SG10,CCI,7037,00407,Z21,,Summenzeitreihentyp,X,,83
Zeitreihentyp,SG10,CAV,,00432,,,,Muss,,84,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Zeitreihentyp,SG10,CAV,,00408,,,,Muss,,84
Zeitreihentyp,SG10,CAV,7111,00432,,,Code des Zeitreihentyps,X,,85,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Zeitreihentyp,SG10,CAV,7111,00408,,,Code des Zeitreihentyps,X,,85
Datenstatus zur Zeitreihe für Bilanzkreissummen,SG10,,,,,,,Muss [47],[47] Wenn SG10 CCI+15++Z21 (Summenzeitreihentyp) CAV+DBA/ VZR/ EGS/ LGS/ SLS/ SES/ TLS/ TES/ BIL/ BIP/ BIT/ GAL/ GAP/ GAT/ GEL/ GEP/ GET/ SOL/ SOP/ SOT/ WFL/ WFP/ WFT/ WNL/ WNP/ WNT vorhanden,86,,,Datenstatus zur Zeitreihe für Bilanzkreissummen,SG10,,,,,,,Muss [47],[47] Wenn SG10 CCI+15++Z21 (Summenzeitreihentyp) CAV+DBA/ VZR/ EGS/ LGS/ SLS/ SES/ TLS/ TES/ BIL/ BIP/ BIT/ GAL/ GAP/ GAT/ GEL/ GEP/ GET/ SOL/ SOP/ SOT/ WFL/ WFP/ WFT/ WNL/ WNP/ WNT vorhanden,86
Datenstatus zur Zeitreihe für Bilanzkreissummen,SG10,CCI,,00438,,,,Muss,,87,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Datenstatus zur Zeitreihe für Bilanzkreissummen,SG10,CCI,,00414,,,,Muss,,87
Datenstatus zur Zeitreihe für Bilanzkreissummen,SG10,CCI,7059,00438,Z25,,Datenstatus zur Zeitreihe,X,,88,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Datenstatus zur Zeitreihe für Bilanzkreissummen,SG10,CCI,7059,00414,Z25,,Datenstatus zur Zeitreihe,X,,88
Datenstatus zur Zeitreihe für Bilanzkreissummen,SG10,CCI,7037,00438,Z01,,Abrechnungsdaten,X,,89,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Datenstatus zur Zeitreihe für Bilanzkreissummen,SG10,CCI,7037,00414,Z01,,Abrechnungsdaten,X,,89
Datenstatus zur Zeitreihe für Bilanzkreissummen,SG10,CCI,7037,,Z03,,Abgerechnete Daten,X,,90,,,Datenstatus zur Zeitreihe für Bilanzkreissummen,SG10,CCI,7037,,Z03,,Abgerechnete Daten,X,,90
Datenstatus zur Zeitreihe für Bilanzkreissummen,SG10,CCI,7037,,Z04,,Abrechnungsdaten Korrektur-BKA,X,,91,,,Datenstatus zur Zeitreihe für Bilanzkreissummen,SG10,CCI,7037,,Z04,,Abrechnungsdaten Korrektur-BKA,X,,91
Datenstatus zur Zeitreihe für Bilanzkreissummen,SG10,CCI,7037,,ZA5,,Abgerechnete Daten Korrektur-BKA,X,,92,,,Datenstatus zur Zeitreihe für Bilanzkreissummen,SG10,CCI,7037,,ZA5,,Abgerechnete Daten Korrektur-BKA,X,,92
Produkt-Daten der Summenzeitreihe,SG8,,,,,,,Muss [2080] ∧ [304],"[304] Wenn SG8 SEQ+Z22 (Daten der Summenzeitreihe) vorhanden
[2080] Segmentgruppe ist max. zweimal je SG4 IDE+24 (Vorgang) anzugeben",93,,,Produkt-Daten der Summenzeitreihe,SG8,,,,,,,Muss [2080] ∧ [304],"[304] Wenn SG8 SEQ+Z22 (Daten der Summenzeitreihe) vorhanden
[2080] Segmentgruppe ist max. zweimal je SG4 IDE+24 (Vorgang) anzugeben",93
Produkt-Daten der Summenzeitreihe,SG8,SEQ,,00440,,,,Muss,,94,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produkt-Daten der Summenzeitreihe,SG8,SEQ,,00416,,,,Muss,,94
Produkt-Daten der Summenzeitreihe,SG8,SEQ,1229,00440,Z23,,Produkt-Daten der Summenzeitreihe,X,,95,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produkt-Daten der Summenzeitreihe,SG8,SEQ,1229,00416,Z23,,Produkt-Daten der Summenzeitreihe,X,,95
Produktidentifikation der Summenzeitreihe,SG8,PIA,,00441,,,,Muss,,96,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produktidentifikation der Summenzeitreihe,SG8,PIA,,00417,,,,Muss,,96
Produktidentifikation der Summenzeitreihe,SG8,PIA,4347,00441,5,,Produktidentifikation,X,,97,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produktidentifikation der Summenzeitreihe,SG8,PIA,4347,00417,5,,Produktidentifikation,X,,97
Produktidentifikation der Summenzeitreihe,SG8,PIA,7140,00441,,,Produktidentifikation der Summenzeitreihe,X,,98,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produktidentifikation der Summenzeitreihe,SG8,PIA,7140,00417,,,Produktidentifikation der Summenzeitreihe,X,,98
Produktidentifikation der Summenzeitreihe,SG8,PIA,7143,00441,SRW,,OBIS-Kennzahl,X,,99,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Produktidentifikation der Summenzeitreihe,SG8,PIA,7143,00417,SRW,,OBIS-Kennzahl,X,,99
Energiemenge,SG9,,,,,,,Muss,,100,,,Energiemenge,SG9,,,,,,,Muss,,100
Energiemenge,SG9,QTY,,00442,,,,Muss,,101,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Energiemenge,SG9,QTY,,00418,,,,Muss,,101
Energiemenge,SG9,QTY,6063,00442,79,,"Energiemenge summiert (Summenwert, Bilanzsumme)",X,,102,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Energiemenge,SG9,QTY,6063,00418,79,,"Energiemenge summiert (Summenwert, Bilanzsumme)",X,,102
Energiemenge,SG9,QTY,6060,00442,,,Mengenangabe,X [902],[902] Format: Möglicher Wert: ≥ 0,103,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Energiemenge,SG9,QTY,6060,00418,,,Mengenangabe,X [902],[902] Format: Möglicher Wert: ≥ 0,103
Energiemenge,SG9,QTY,6411,00442,KWH,,Kilowattstunde,X,,104,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Energiemenge,SG9,QTY,6411,00418,KWH,,Kilowattstunde,X,,104
Beginn Messperiode,SG9,DTM,,00443,,,,Muss,,105,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Beginn Messperiode,SG9,DTM,,00419,,,,Muss,,105
Beginn Messperiode,SG9,DTM,2005,00443,163,,"Verarbeitung, Beginndatum/-zeit",X,,106,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Beginn Messperiode,SG9,DTM,2005,00419,163,,"Verarbeitung, Beginndatum/-zeit",X,,106
Beginn Messperiode,SG9,DTM,2380,00443,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,107,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Beginn Messperiode,SG9,DTM,2380,00419,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,107
Beginn Messperiode,SG9,DTM,2379,00443,303,,CCYYMMDDHHMMZZZ,X,,108,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Beginn Messperiode,SG9,DTM,2379,00419,303,,CCYYMMDDHHMMZZZ,X,,108
Ende Messperiode,SG9,DTM,,00444,,,,Muss,,109,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Ende Messperiode,SG9,DTM,,00420,,,,Muss,,109
Ende Messperiode,SG9,DTM,2005,00444,164,,"Verarbeitung, Endedatum/-zeit",X,,110,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Ende Messperiode,SG9,DTM,2005,00420,164,,"Verarbeitung, Endedatum/-zeit",X,,110
Ende Messperiode,SG9,DTM,2380,00444,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,111,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Ende Messperiode,SG9,DTM,2380,00420,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,111
Ende Messperiode,SG9,DTM,2379,00444,303,,CCYYMMDDHHMMZZZ,X,,112,ÄNDERUNG,Segment ID_FV2410|Segment ID_FV2504,Ende Messperiode,SG9,DTM,2379,00420,303,,CCYYMMDDHHMMZZZ,X,,112
