#,Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410,Änderung,Segmentname_FV2504,Segmentgruppe_FV2504,Segment_FV2504,Datenelement_FV2504,Segment ID_FV2504,Code_FV2504,Beschreibung_FV2504,Bedingungsausdruck_FV2504,Bedingung_FV2504
109,Zugeordnete Zählzeitdefinition,SG30,CCI,7059,00074,Messprodukt erforderlich,,Z39 Z41,[75] Wenn für den erforderlichen Wert keine Zählzeit benötigt wird,,Zugeordnete Zählzeitdefinition,SG30,CCI,7059,00074,Messprodukt erforderlich,,Z39 Z41,[75] Wenn für den erforderlichen Wert keine Zählzeit benötigt wird
110,Zugeordnete Zählzeitdefinition,SG30,CCI,7037,00074,,Code der Zählzeitdefinition,X [77],[77] Wenn im selben CCI im DE7059 der Code Z39 (Code der Zählzeitdefinition) vorhanden ist,,Zugeordnete Zählzeitdefinition,SG30,CCI,7037,00074,,Code der Zählzeitdefinition,X [77],[77] Wenn im selben CCI im DE7059 der Code Z39 (Code der Zählzeitdefinition) vorhanden ist
111,Messprodukt für Netzbetreiber relevant,SG30,,,,,,Muss,,,Messprodukt für Netzbetreiber relevant,SG30,,,,,,Muss,
112,Messprodukt für Netzbetreiber relevant,SG30,CCI,,00075,,,Muss,,,Messprodukt für Netzbetreiber relevant,SG30,CCI,,00075,,,Muss,
113,Messprodukt für Netzbetreiber relevant,SG30,CCI,7037,00075,ZA8,NB,X,,,Messprodukt für Netzbetreiber relevant,SG30,CCI,7037,00075,ZA8,NB,X,
114,Verwendungszweck der Werte,SG30,CAV,,00076,,,Muss,,,Verwendungszweck der Werte,SG30,CAV,,00076,,,Muss,
115,Verwendungszweck der Werte,SG30,CAV,7111,00076,Z84,Netznutzungsabrechnung,X [3P1..1] ⊻ [4P1..1] ⊻ [6P1..1] ⊻ [10P1..1],,,Verwendungszweck der Werte,SG30,CAV,7111,00076,Z84,Netznutzungsabrechnung,X [3P1..1] ⊻ [4P1..1] ⊻ [6P1..1] ⊻ [10P1..1],
116,Verwendungszweck der Werte,SG30,CAV,7111,,Z85,Bilanzkreisabrechnung,X [5P0..1] ⊻ [6P0..1] ⊻ [7P0..1] ⊻ [8P0..1],,,Verwendungszweck der Werte,SG30,CAV,7111,,Z85,Bilanzkreisabrechnung,X [5P0..1] ⊻ [6P0..1] ⊻ [7P0..1] ⊻ [8P0..1],
117,Verwendungszweck der Werte,SG30,CAV,7111,,Z86,Mehrmindermengenabrech nung,X [4P1..1] ⊻ [11P1..1],,,Verwendungszweck der Werte,SG30,CAV,7111,,Z86,Mehrmindermengenabrech nung,X [4P1..1] ⊻ [11P1..1],
118,Verwendungszweck der Werte,SG30,CAV,7111,,Z92,Übermittlung an das HKNR,X [7P1..1] ⊻ [8P1..1],,,Verwendungszweck der Werte,SG30,CAV,7111,,Z92,Übermittlung an das HKNR,X [7P1..1] ⊻ [8P1..1],
119,Verwendungszweck der Werte,SG30,CAV,7111,,ZE1,Es liegt kein Verwendungszweck vor,X [12P1..1],,,Verwendungszweck der Werte,SG30,CAV,7111,,ZE1,Es liegt kein Verwendungszweck vor,X [12P1..1],
120,Messprodukt für Lieferant relevant,SG30,,,,,,Muss,,,Messprodukt für Lieferant relevant,SG30,,,,,,Muss,
121,Messprodukt für Lieferant relevant,SG30,CCI,,00077,,,Muss,,,Messprodukt für Lieferant relevant,SG30,CCI,,00077,,,Muss,
122,Messprodukt für Lieferant relevant,SG30,CCI,7037,00077,ZA7,LF,X,,,Messprodukt für Lieferant relevant,SG30,CCI,7037,00077,ZA7,LF,X,
123,Verwendungszweck der Werte,SG30,CAV,,00078,,,Muss,,,Verwendungszweck der Werte,SG30,CAV,,00078,,,Muss,
124,Verwendungszweck der Werte,SG30,CAV,7111,00078,Z47,Endkundenabrechnung,X [2P0..1] ⊻ [3P1..1] ⊻ [4P0..1] ⊻ [6P1..1] ⊻ [8P1..1] ⊻ [9P1..1] ⊻ [10P0..1] ⊻ [11P1..1],,,Verwendungszweck der Werte,SG30,CAV,7111,00078,Z47,Endkundenabrechnung,X [2P0..1] ⊻ [3P1..1] ⊻ [4P0..1] ⊻ [6P1..1] ⊻ [8P1..1] ⊻ [9P1..1] ⊻ [10P0..1] ⊻ [11P1..1],
125,Verwendungszweck der Werte,SG30,CAV,7111,,Z84,Netznutzungsabrechnung,X [3P0..1] ⊻ [4P0..1] ⊻ [6P0..1] ⊻ [10P0..1],,,Verwendungszweck der Werte,SG30,CAV,7111,,Z84,Netznutzungsabrechnung,X [3P0..1] ⊻ [4P0..1] ⊻ [6P0..1] ⊻ [10P0..1],
126,Verwendungszweck der Werte,SG30,CAV,7111,,Z85,Bilanzkreisabrechnung,X [5P1..1] ⊻ [6P1..1] ⊻ [7P1..1] ⊻ [8P1..1],,,Verwendungszweck der Werte,SG30,CAV,7111,,Z85,Bilanzkreisabrechnung,X [5P1..1] ⊻ [6P1..1] ⊻ [7P1..1] ⊻ [8P1..1],
127,Verwendungszweck der Werte,SG30,CAV,7111,,Z86,Mehrmindermengenabrech nung,X [4P1..1] ⊻ [11P1..1],,,Verwendungszweck der Werte,SG30,CAV,7111,,Z86,Mehrmindermengenabrech nung,X [4P1..1] ⊻ [11P1..1],
128,Verwendungszweck der Werte,SG30,CAV,7111,,ZE1,Es liegt kein Verwendungszweck vor,X [12P1..1],,,Verwendungszweck der Werte,SG30,CAV,7111,,ZE1,Es liegt kein Verwendungszweck vor,X [12P1..1],
129,Messprodukt für Übertragungsnetzbetreiber relevant,SG30,,,,,,Muss [112],"[112] Wenn in derselben SG29 LIN++Z54 (Erforderliches Produkt der Marktlokation), das PIA+5+9991000000078: Z11 (Wirkarbeit Lastgang 1/4 stündlich) vorhanden ist",,Messprodukt für Übertragungsnetzbetreiber relevant,SG30,,,,,,Muss [112],"[112] Wenn in derselben SG29 LIN++Z54 (Erforderliches Produkt der Marktlokation), das PIA+5+9991000000078: Z11 (Wirkarbeit Lastgang 1/4 stündlich) vorhanden ist"
130,Messprodukt für Übertragungsnetzbetreiber relevant,SG30,CCI,,00079,,,Muss,,,Messprodukt für Übertragungsnetzbetreiber relevant,SG30,CCI,,00079,,,Muss,
131,Messprodukt für Übertragungsnetzbetreiber relevant,SG30,CCI,7037,00079,ZA9,ÜNB,X,,,Messprodukt für Übertragungsnetzbetreiber relevant,SG30,CCI,7037,00079,ZA9,ÜNB,X,
132,Verwendungszweck der Werte,SG30,CAV,,00080,,,Muss,,,Verwendungszweck der Werte,SG30,CAV,,00080,,,Muss,
133,Verwendungszweck der Werte,SG30,CAV,7111,00080,Z85,Bilanzkreisabrechnung,X [1P0..1],,,Verwendungszweck der Werte,SG30,CAV,7111,00080,Z85,Bilanzkreisabrechnung,X [1P0..1],
134,Verwendungszweck der Werte,SG30,CAV,7111,,ZB5,Zur Ermittlung der Ausgeglichenheit von Bilanzkreisen,X [1P0..1],,,Verwendungszweck der Werte,SG30,CAV,7111,,ZB5,Zur Ermittlung der Ausgeglichenheit von Bilanzkreisen,X [1P0..1],
135,Erforderliches Produkt der Tranche,SG29,,,,,,Muss [2097] ∧ [2002] ∧ [94] ∧ [177],"[94] Wenn in derselben Nachricht eine SG29 mit Z54 in LIN DE1229 (Erforderliches Produkt der Marktlokation) nicht vorhanden
[177] Wenn IMD++Z66 (Beendigung Konfiguration aufgrund Überführung der Marktlokation zu ruhender Marktlokation) nicht vorhanden
[2002] Ist mindestens zwei Mal anzugeben
[2097] Die SG29 ist so oft zu wiederholen, dass für alle in SG3 Referenz auf ID der Tranche genannten Tranchen mindestens eine SG29 vorhanden ist.",,Erforderliches Produkt der Tranche,SG29,,,,,,Muss [2097] ∧ [2002] ∧ [94] ∧ [177],"[94] Wenn in derselben Nachricht eine SG29 mit Z54 in LIN DE1229 (Erforderliches Produkt der Marktlokation) nicht vorhanden
[177] Wenn IMD++Z66 (Beendigung Konfiguration aufgrund Überführung der Marktlokation zu ruhender Marktlokation) nicht vorhanden
[2002] Ist mindestens zwei Mal anzugeben
[2097] Die SG29 ist so oft zu wiederholen, dass für alle in SG3 Referenz auf ID der Tranche genannten Tranchen mindestens eine SG29 vorhanden ist."
136,Erforderliches Produkt der Tranche,SG29,LIN,,00081,,,Muss,,,Erforderliches Produkt der Tranche,SG29,LIN,,00081,,,Muss,
137,Erforderliches Produkt der Tranche,SG29,LIN,1082,00081,,Positionsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht oder Segmentgruppe bei 1 beginnend und fortlaufend aufsteigend",,Erforderliches Produkt der Tranche,SG29,LIN,1082,00081,,Positionsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht oder Segmentgruppe bei 1 beginnend und fortlaufend aufsteigend"
138,Erforderliches Produkt der Tranche,SG29,LIN,1229,00081,Tranche,,Z16,,,Erforderliches Produkt der Tranche,SG29,LIN,1229,00081,Tranche,,Z16,
139,Erforderliches Produkt der Tranche,SG29,PIA,,00082,,,Muss [171],[171] Wenn in derselben SG29 LIN (Erforderliches Produkt der Tranche) das IMD+++Z64 (Leistungsbeschreibung Konfiguration) (Neukonfiguration) vorhanden ist,,Erforderliches Produkt der Tranche,SG29,PIA,,00082,,,Muss [171],[171] Wenn in derselben SG29 LIN (Erforderliches Produkt der Tranche) das IMD+++Z64 (Leistungsbeschreibung Konfiguration) (Neukonfiguration) vorhanden ist
140,Erforderliches Produkt der Tranche,SG29,PIA,4347,00082,,,5,,,Erforderliches Produkt der Tranche,SG29,PIA,4347,00082,,,5,
141,Erforderliches Produkt der Tranche,SG29,PIA,7140,00082,,Produkt-Code,X [96],"[96] Messprodukt-Code aus dem Kapitel 2.2 ""Standard- Messprodukte der Tranche"" der Codeliste der Konfigurationen",,Erforderliches Produkt der Tranche,SG29,PIA,7140,00082,,Produkt-Code,X [96],"[96] Messprodukt-Code aus dem Kapitel 2.2 ""Standard- Messprodukte der Tranche"" der Codeliste der Konfigurationen"
142,Erforderliches Produkt der Tranche,SG29,PIA,7143,00082,Z11,Produkt,X,,,Erforderliches Produkt der Tranche,SG29,PIA,7143,00082,Z11,Produkt,X,
143,Leistungsbeschreibung Konfiguration,SG29,IMD,,00083,,,Muss,,,Leistungsbeschreibung Konfiguration,SG29,IMD,,00083,,,Muss,
144,Leistungsbeschreibung Konfiguration,SG29,IMD,7081,00083,Z64,Neukonfiguration,X [165],,,Leistungsbeschreibung Konfiguration,SG29,IMD,7081,00083,Z64,Neukonfiguration,X [165],
145,Leistungsbeschreibung Konfiguration,SG29,IMD,7081,,Z65,Konfiguration unverändert,X [164],"[164] Wenn die Konfiguration der in SG34 RFF+Z20 DE1154 (Referenz auf ID der Tranche) genannte Tranche innerhalb derselben SG29 LIN++Z16 (Erforderliches Produkt der Tranche) unverändert bestehen bleibt.
[165] Wenn die Konfiguration der in SG34 RFF+Z20 DE1154 (Referenz auf ID der Tranche) genannte Tranche innerhalb derselben SG29 LIN++Z16 (Erforderliches Produkt der Tranche) aufgrund einer Zuordnung eines LF neu konfiguriert werden soll oder die Tranche neu gebildet wurde.",,Leistungsbeschreibung Konfiguration,SG29,IMD,7081,,Z65,Konfiguration unverändert,X [164],"[164] Wenn die Konfiguration der in SG34 RFF+Z20 DE1154 (Referenz auf ID der Tranche) genannte Tranche innerhalb derselben SG29 LIN++Z16 (Erforderliches Produkt der Tranche) unverändert bestehen bleibt.
[165] Wenn die Konfiguration der in SG34 RFF+Z20 DE1154 (Referenz auf ID der Tranche) genannte Tranche innerhalb derselben SG29 LIN++Z16 (Erforderliches Produkt der Tranche) aufgrund einer Zuordnung eines LF neu konfiguriert werden soll oder die Tranche neu gebildet wurde."
146,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG29,QTY,,00084,,,Muss [170] ∧ [171],"[170] Wenn in derselben SG29 LIN die SG30 CCI+Z37++ZD1 (Basis zur Bildung der Tranchengröße) (Prozentual) vorhanden
[171] Wenn in derselben SG29 LIN (Erforderliches Produkt der Tranche) das IMD+++Z64 (Leistungsbeschreibung Konfiguration) (Neukonfiguration) vorhanden ist",,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG29,QTY,,00084,,,Muss [170] ∧ [171],"[170] Wenn in derselben SG29 LIN die SG30 CCI+Z37++ZD1 (Basis zur Bildung der Tranchengröße) (Prozentual) vorhanden
[171] Wenn in derselben SG29 LIN (Erforderliches Produkt der Tranche) das IMD+++Z64 (Leistungsbeschreibung Konfiguration) (Neukonfiguration) vorhanden ist"
147,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG29,QTY,6063,00084,11,Aufteilungsmenge,X,,,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG29,QTY,6063,00084,11,Aufteilungsmenge,X,
148,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG29,QTY,6060,00084,,Mengenangabe in %,X [914] ∧ [930] ∧ [955],"[914] Format: Möglicher Wert: >0
[930] Format: max. 2 Nachkommastellen
[955] Format: Möglicher Wert: <100",,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG29,QTY,6060,00084,,Mengenangabe in %,X [914] ∧ [930] ∧ [955],"[914] Format: Möglicher Wert: >0
[930] Format: max. 2 Nachkommastellen
[955] Format: Möglicher Wert: <100"
149,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG29,QTY,6411,00084,P1,Prozent,X,,,Prozentualer Anteil der Tranche an der erzeugenden Marktlokation,SG29,QTY,6411,00084,P1,Prozent,X,
150,Basis zur Bildung der Tranchengröße,SG30,,,,,,Muss [171],[171] Wenn in derselben SG29 LIN (Erforderliches Produkt der Tranche) das IMD+++Z64 (Leistungsbeschreibung Konfiguration) (Neukonfiguration) vorhanden ist,,Basis zur Bildung der Tranchengröße,SG30,,,,,,Muss [171],[171] Wenn in derselben SG29 LIN (Erforderliches Produkt der Tranche) das IMD+++Z64 (Leistungsbeschreibung Konfiguration) (Neukonfiguration) vorhanden ist
151,Basis zur Bildung der Tranchengröße,SG30,CCI,,00085,,,Muss,,,Basis zur Bildung der Tranchengröße,SG30,CCI,,00085,,,Muss,
152,Basis zur Bildung der Tranchengröße,SG30,CCI,7059,00085,Tranchengröße,,Z37,,,Basis zur Bildung der Tranchengröße,SG30,CCI,7059,00085,Tranchengröße,,Z37,
153,Basis zur Bildung der Tranchengröße,SG30,CCI,7037,00085,ZD1,Prozentual,X,,,Basis zur Bildung der Tranchengröße,SG30,CCI,7037,00085,ZD1,Prozentual,X,
154,Basis zur Bildung der Tranchengröße,SG30,CCI,7037,,ZD2,Aufteilungsfaktor auf Basis von Referenzenträger/ installierter Leistung,X,,,Basis zur Bildung der Tranchengröße,SG30,CCI,7037,,ZD2,Aufteilungsfaktor auf Basis von Referenzenträger/ installierter Leistung,X,
155,Messprodukt für Netzbetreiber relevant,SG30,,,,,,Muss [171],[171] Wenn in derselben SG29 LIN (Erforderliches Produkt der Tranche) das IMD+++Z64 (Leistungsbeschreibung Konfiguration) (Neukonfiguration) vorhanden ist,,Messprodukt für Netzbetreiber relevant,SG30,,,,,,Muss [171],[171] Wenn in derselben SG29 LIN (Erforderliches Produkt der Tranche) das IMD+++Z64 (Leistungsbeschreibung Konfiguration) (Neukonfiguration) vorhanden ist
156,Messprodukt für Netzbetreiber relevant,SG30,CCI,,00086,,,Muss,,,Messprodukt für Netzbetreiber relevant,SG30,CCI,,00086,,,Muss,
157,Messprodukt für Netzbetreiber relevant,SG30,CCI,7037,00086,ZA8,NB,X,,,Messprodukt für Netzbetreiber relevant,SG30,CCI,7037,00086,ZA8,NB,X,
158,Verwendungszweck der Werte,SG30,CAV,,00087,,,Muss,,,Verwendungszweck der Werte,SG30,CAV,,00087,,,Muss,
159,Verwendungszweck der Werte,SG30,CAV,7111,00087,Z85,Bilanzkreisabrechnung,X [1P0..1],,,Verwendungszweck der Werte,SG30,CAV,7111,00087,Z85,Bilanzkreisabrechnung,X [1P0..1],
160,Verwendungszweck der Werte,SG30,CAV,7111,,Z92,Übermittlung an das HKNR,X [1P1..1],,,Verwendungszweck der Werte,SG30,CAV,7111,,Z92,Übermittlung an das HKNR,X [1P1..1],
161,Messprodukt für Lieferant relevant,SG30,,,,,,Muss [171],[171] Wenn in derselben SG29 LIN (Erforderliches Produkt der Tranche) das IMD+++Z64 (Leistungsbeschreibung Konfiguration) (Neukonfiguration) vorhanden ist,,Messprodukt für Lieferant relevant,SG30,,,,,,Muss [171],[171] Wenn in derselben SG29 LIN (Erforderliches Produkt der Tranche) das IMD+++Z64 (Leistungsbeschreibung Konfiguration) (Neukonfiguration) vorhanden ist
162,Messprodukt für Lieferant relevant,SG30,CCI,,00088,,,Muss,,,Messprodukt für Lieferant relevant,SG30,CCI,,00088,,,Muss,
163,Messprodukt für Lieferant relevant,SG30,CCI,7037,00088,ZA7,LF,X,,,Messprodukt für Lieferant relevant,SG30,CCI,7037,00088,ZA7,LF,X,
164,Verwendungszweck der Werte,SG30,CAV,,00089,,,Muss,,,Verwendungszweck der Werte,SG30,CAV,,00089,,,Muss,
165,Verwendungszweck der Werte,SG30,CAV,7111,00089,Z47,Endkundenabrechnung,X [1P1..1],,,Verwendungszweck der Werte,SG30,CAV,7111,00089,Z47,Endkundenabrechnung,X [1P1..1],
166,Verwendungszweck der Werte,SG30,CAV,7111,,Z85,Bilanzkreisabrechnung,X [1P1..1],,,Verwendungszweck der Werte,SG30,CAV,7111,,Z85,Bilanzkreisabrechnung,X [1P1..1],
167,Messprodukt für Übertragungsnetzbetreiber relevant,SG30,,,,,,Muss [171],[171] Wenn in derselben SG29 LIN (Erforderliches Produkt der Tranche) das IMD+++Z64 (Leistungsbeschreibung Konfiguration) (Neukonfiguration) vorhanden ist,,Messprodukt für Übertragungsnetzbetreiber relevant,SG30,,,,,,Muss [171],[171] Wenn in derselben SG29 LIN (Erforderliches Produkt der Tranche) das IMD+++Z64 (Leistungsbeschreibung Konfiguration) (Neukonfiguration) vorhanden ist
168,Messprodukt für Übertragungsnetzbetreiber relevant,SG30,CCI,,00090,,,Muss,,,Messprodukt für Übertragungsnetzbetreiber relevant,SG30,CCI,,00090,,,Muss,
169,Messprodukt für Übertragungsnetzbetreiber relevant,SG30,CCI,7037,00090,ZA9,ÜNB,X,,,Messprodukt für Übertragungsnetzbetreiber relevant,SG30,CCI,7037,00090,ZA9,ÜNB,X,
170,Verwendungszweck der Werte,SG30,CAV,,00091,,,Muss,,,Verwendungszweck der Werte,SG30,CAV,,00091,,,Muss,
171,Verwendungszweck der Werte,SG30,CAV,7111,00091,Z85,Bilanzkreisabrechnung,X [1P0..1],,,Verwendungszweck der Werte,SG30,CAV,7111,00091,Z85,Bilanzkreisabrechnung,X [1P0..1],
172,Verwendungszweck der Werte,SG30,CAV,7111,,ZB5,Zur Ermittlung der Ausgeglichenheit von Bilanzkreisen,X [1P1..1],,,Verwendungszweck der Werte,SG30,CAV,7111,,ZB5,Zur Ermittlung der Ausgeglichenheit von Bilanzkreisen,X [1P1..1],
173,Referenz auf ID der Tranche,SG34,,,,,,Muss,,,Referenz auf ID der Tranche,SG34,,,,,,Muss,
174,Referenz auf ID der Tranche,SG34,RFF,,00092,,,Muss,,,Referenz auf ID der Tranche,SG34,RFF,,00092,,,Muss,
175,Referenz auf ID der Tranche,SG34,RFF,1153,00092,Z20,Tranche,X,,,Referenz auf ID der Tranche,SG34,RFF,1153,00092,Z20,Tranche,X,
176,Referenz auf ID der Tranche,SG34,RFF,1154,00092,,ID der Tranche,X [950],[950] Format: Marktlokations-ID,,Referenz auf ID der Tranche,SG34,RFF,1154,00092,,ID der Tranche,X [950],[950] Format: Marktlokations-ID
177,Erforderliches Produkt der Messlokation,SG29,,,,,,Muss [2003] ∧ [545] ∧ [177],"[177] Wenn IMD++Z66 (Beendigung Konfiguration aufgrund Überführung der Marktlokation zu ruhender Marktlokation) nicht vorhanden
[545] Hinweis: Es werden nur die Messprodukte der Messlokationen angegeben, die für die in der SG2 genannte Marktlokation bzw. deren Tranchen erforderlich sind. Messprodukte an der Messlokation für weitere Marktlokationen bleiben unverändert.
[2003] Die SG29 ist so oft zu wiederholen, wie ab dem DTM+203 (Ausführungsdatum) Messlokationen zu der in der SG2 genannten Marktlokation vorhanden sind und für jede dieser Messlokationen müssen alle Messprodukte genannt sein, die ab dem DTM+203 (Ausführungsdatum) in der SG2 genannten Marktlokation bzw. deren Tranchen vorhanden sind.",,Erforderliches Produkt der Messlokation,SG29,,,,,,Muss [2003] ∧ [545] ∧ [177],"[177] Wenn IMD++Z66 (Beendigung Konfiguration aufgrund Überführung der Marktlokation zu ruhender Marktlokation) nicht vorhanden
[545] Hinweis: Es werden nur die Messprodukte der Messlokationen angegeben, die für die in der SG2 genannte Marktlokation bzw. deren Tranchen erforderlich sind. Messprodukte an der Messlokation für weitere Marktlokationen bleiben unverändert.
[2003] Die SG29 ist so oft zu wiederholen, wie ab dem DTM+203 (Ausführungsdatum) Messlokationen zu der in der SG2 genannten Marktlokation vorhanden sind und für jede dieser Messlokationen müssen alle Messprodukte genannt sein, die ab dem DTM+203 (Ausführungsdatum) in der SG2 genannten Marktlokation bzw. deren Tranchen vorhanden sind."
178,Erforderliches Produkt der Messlokation,SG29,LIN,,00093,,,Muss,,,Erforderliches Produkt der Messlokation,SG29,LIN,,00093,,,Muss,
179,Erforderliches Produkt der Messlokation,SG29,LIN,1082,00093,,Positionsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht oder Segmentgruppe bei 1 beginnend und fortlaufend aufsteigend",,Erforderliches Produkt der Messlokation,SG29,LIN,1082,00093,,Positionsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht oder Segmentgruppe bei 1 beginnend und fortlaufend aufsteigend"
180,Erforderliches Produkt der Messlokation,SG29,LIN,1229,00093,Messlokation,,Z19,,,Erforderliches Produkt der Messlokation,SG29,LIN,1229,00093,Messlokation,,Z19,
181,Erforderliches Produkt der Messlokation,SG29,PIA,,00094,,,Muss,,,Erforderliches Produkt der Messlokation,SG29,PIA,,00094,,,Muss,
182,Erforderliches Produkt der Messlokation,SG29,PIA,4347,00094,,,5,,,Erforderliches Produkt der Messlokation,SG29,PIA,4347,00094,,,5,
183,Erforderliches Produkt der Messlokation,SG29,PIA,7140,00094,,Produkt-Code,X [100],"[100] Messprodukt-Code aus dem Kapitel 2.3 ""Standard- Messprodukte der Messlokation"" der Codeliste der Konfigurationen",,Erforderliches Produkt der Messlokation,SG29,PIA,7140,00094,,Produkt-Code,X [100],"[100] Messprodukt-Code aus dem Kapitel 2.3 ""Standard- Messprodukte der Messlokation"" der Codeliste der Konfigurationen"
184,Erforderliches Produkt der Messlokation,SG29,PIA,7143,00094,Z11,Produkt,X,,,Erforderliches Produkt der Messlokation,SG29,PIA,7143,00094,Z11,Produkt,X,
185,Zugeordnete Zählzeitdefinition,SG30,,,,,,Muss [86],"[86] Wenn in derselben SG29 mit Z19 in LIN DE1229 (Erforderliches Produkt der Messlokation) das PIA+5 DE7140 mit einem Messprodukt aus Codeliste der Konfigurationen Kapitel 2.3.1 ""Standard-Messprodukt der Messlokation mit der Wahlmöglichkeit der Zuordnung einer Zählzeit"" vorhanden ist",,Zugeordnete Zählzeitdefinition,SG30,,,,,,Muss [86],"[86] Wenn in derselben SG29 mit Z19 in LIN DE1229 (Erforderliches Produkt der Messlokation) das PIA+5 DE7140 mit einem Messprodukt aus Codeliste der Konfigurationen Kapitel 2.3.1 ""Standard-Messprodukt der Messlokation mit der Wahlmöglichkeit der Zuordnung einer Zählzeit"" vorhanden ist"
186,Zugeordnete Zählzeitdefinition,SG30,CCI,,00098,,,Muss,,,Zugeordnete Zählzeitdefinition,SG30,CCI,,00098,,,Muss,
187,Zugeordnete Zählzeitdefinition,SG30,CCI,7059,00098,Messprodukt erforderlich,,Z39 Z41,[75] Wenn für den erforderlichen Wert keine Zählzeit benötigt wird,,Zugeordnete Zählzeitdefinition,SG30,CCI,7059,00098,Messprodukt erforderlich,,Z39 Z41,[75] Wenn für den erforderlichen Wert keine Zählzeit benötigt wird
188,Zugeordnete Zählzeitdefinition,SG30,CCI,7037,00098,,Code der Zählzeitdefinition,X [77],[77] Wenn im selben CCI im DE7059 der Code Z39 (Code der Zählzeitdefinition) vorhanden ist,,Zugeordnete Zählzeitdefinition,SG30,CCI,7037,00098,,Code der Zählzeitdefinition,X [77],[77] Wenn im selben CCI im DE7059 der Code Z39 (Code der Zählzeitdefinition) vorhanden ist
189,Referenz auf ID der Messlokation,SG34,,,,,,Muss,,,Referenz auf ID der Messlokation,SG34,,,,,,Muss,
190,Referenz auf ID der Messlokation,SG34,RFF,,00099,,,Muss,,,Referenz auf ID der Messlokation,SG34,RFF,,00099,,,Muss,
191,Referenz auf ID der Messlokation,SG34,RFF,1153,00099,Z19,Messlokation,X,,,Referenz auf ID der Messlokation,SG34,RFF,1153,00099,Z19,Messlokation,X,
192,Referenz auf ID der Messlokation,SG34,RFF,1154,00099,,ID der Messlokation,X [951],[951] Format: Zählpunktbezeichnung,,Referenz auf ID der Messlokation,SG34,RFF,1154,00099,,ID der Messlokation,X [951],[951] Format: Zählpunktbezeichnung
193,Abschnitts-Kontrollsegment,,UNS,,00139,,,Muss,,ÄNDERUNG,Abschnitts-Kontrollsegment,,UNS,,00136,,,Muss,
194,Abschnitts-Kontrollsegment,,UNS,0081,00139,und Summenteil,,S,,ÄNDERUNG,Abschnitts-Kontrollsegment,,UNS,0081,00136,und Summenteil,,S,
195,Nachrichten-Endesegment,,UNT,,00140,,,Muss,,ÄNDERUNG,Nachrichten-Endesegment,,UNT,,00137,,,Muss,
196,Nachrichten-Endesegment,,UNT,0074,00140,,Anzahl der Segmente in einer Nachricht,X,,ÄNDERUNG,Nachrichten-Endesegment,,UNT,0074,00137,,Anzahl der Segmente in einer Nachricht,X,
197,Nachrichten-Endesegment,,UNT,0062,00140,,Nachrichten-Referenznummer,X,,ÄNDERUNG,Nachrichten-Endesegment,,UNT,0062,00137,,Nachrichten-Referenznummer,X,
