Segmentname_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310,Unnamed: 0_FV2310,Änderung,changed_entries,Segmentname_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404,Unnamed: 0_FV2404
Energiemenge,SG9,QTY,6060,,,,Mengenangabe,X [902],[902] Format: Möglicher Wert: ≥ 0,103,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Energiemenge,SG9,QTY,6060,00442,,,Mengenangabe,X [902],[902] Format: Möglicher Wert: ≥ 0,103
Energiemenge,SG9,QTY,6411,,KWH,,Kilowattstunde,X,,104,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Energiemenge,SG9,QTY,6411,00442,KWH,,Kilowattstunde,X,,104
Beginn Messperiode,SG9,DTM,,,,,,Muss,,105,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Beginn Messperiode,SG9,DTM,,00443,,,,Muss,,105
Beginn Messperiode,SG9,DTM,2005,,163,,"Verarbeitung, Beginndatum/-zeit",X,,106,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Beginn Messperiode,SG9,DTM,2005,00443,163,,"Verarbeitung, Beginndatum/-zeit",X,,106
Beginn Messperiode,SG9,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,107,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Beginn Messperiode,SG9,DTM,2380,00443,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,107
Beginn Messperiode,SG9,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,108,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Beginn Messperiode,SG9,DTM,2379,00443,303,,CCYYMMDDHHMMZZZ,X,,108
Ende Messperiode,SG9,DTM,,,,,,Muss,,109,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Ende Messperiode,SG9,DTM,,00444,,,,Muss,,109
Ende Messperiode,SG9,DTM,2005,,164,,"Verarbeitung, Endedatum/-zeit",X,,110,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Ende Messperiode,SG9,DTM,2005,00444,164,,"Verarbeitung, Endedatum/-zeit",X,,110
Ende Messperiode,SG9,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,111,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Ende Messperiode,SG9,DTM,2380,00444,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,111
Ende Messperiode,SG9,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,112,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Ende Messperiode,SG9,DTM,2379,00444,303,,CCYYMMDDHHMMZZZ,X,,112
Daten der Überführungszeitreihe,SG8,,,,,,,Muss [295] ⊻ [376],"[295] Wenn SG5 LOC+Z15 (MaBiS-Zählpunkt) nicht vorhanden
[376] Für die ID im SG5 LOC+Z15 (MaBiS-Zählpunkt) DE3225, wenn SG8+Z22 (Daten der Summenzeitreihe) nicht vorhanden",113,,,Daten der Überführungszeitreihe,SG8,,,,,,,Muss [295] ⊻ [376],"[295] Wenn SG5 LOC+Z15 (MaBiS-Zählpunkt) nicht vorhanden
[376] Für die ID im SG5 LOC+Z15 (MaBiS-Zählpunkt) DE3225, wenn SG8+Z22 (Daten der Summenzeitreihe) nicht vorhanden",113
Daten der Überführungszeitreihe,SG8,SEQ,,,,,,Muss,,114,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Daten der Überführungszeitreihe,SG8,SEQ,,00446,,,,Muss,,114
Daten der Überführungszeitreihe,SG8,SEQ,1229,,Z24,,Daten der Überführungszeitreihe,X,,115,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Daten der Überführungszeitreihe,SG8,SEQ,1229,00446,Z24,,Daten der Überführungszeitreihe,X,,115
Versionsangabe der Zeitreihe,SG8,RFF,,,,,,Muss,,116,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Versionsangabe der Zeitreihe,SG8,RFF,,00447,,,,Muss,,116
Versionsangabe der Zeitreihe,SG8,RFF,1153,,AUU,,Referenz auf eine Zeitreihe,X,,117,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Versionsangabe der Zeitreihe,SG8,RFF,1153,00447,AUU,,Referenz auf eine Zeitreihe,X,,117
Versionsangabe der Zeitreihe,SG8,RFF,1154,,,,Version der Zeitreihe,X,,118,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Versionsangabe der Zeitreihe,SG8,RFF,1154,00447,,,Version der Zeitreihe,X,,118
Überführungszeitreihentyp,SG10,,,,,,,Muss,,119,,,Überführungszeitreihentyp,SG10,,,,,,,Muss,,119
Überführungszeitreihentyp,SG10,CCI,,,,,,Muss,,120,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Überführungszeitreihentyp,SG10,CCI,,00448,,,,Muss,,120
Überführungszeitreihentyp,SG10,CCI,7059,,15,,Struktur,X,,121,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Überführungszeitreihentyp,SG10,CCI,7059,00448,15,,Struktur,X,,121
Überführungszeitreihentyp,SG10,CCI,7037,,Z21,,Summenzeitreihentyp,X,,122,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Überführungszeitreihentyp,SG10,CCI,7037,00448,Z21,,Summenzeitreihentyp,X,,122
Überführungszeitreihentyp,SG10,CAV,,,,,,Muss,,123,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Überführungszeitreihentyp,SG10,CAV,,00449,,,,Muss,,123
Überführungszeitreihentyp,SG10,CAV,7111,,,,Code des Überführungszeitreihentyps,X,,124,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Überführungszeitreihentyp,SG10,CAV,7111,00449,,,Code des Überführungszeitreihentyps,X,,124
Bilanzkreis-an,SG10,,,,,,,Muss [378],[378] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS nicht vorhanden,125,,,Bilanzkreis-an,SG10,,,,,,,Muss [378],[378] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS nicht vorhanden,125
Bilanzkreis-an,SG10,CCI,,,,,,Muss,,126,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Bilanzkreis-an,SG10,CCI,,00452,,,,Muss,,126
Bilanzkreis-an,SG10,CCI,7059,,Z28,,"Bilanzkreis ""an""",X,,127,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Bilanzkreis-an,SG10,CCI,7059,00452,Z28,,"Bilanzkreis ""an""",X,,127
Bilanzkreis-an,SG10,CCI,7037,,,,Bilanzkreis,X,,128,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Bilanzkreis-an,SG10,CCI,7037,00452,,,Bilanzkreis,X,,128
Bilanzkreis-von,SG10,,,,,,,Muss [378],[378] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS nicht vorhanden,129,,,Bilanzkreis-von,SG10,,,,,,,Muss [378],[378] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS nicht vorhanden,129
Bilanzkreis-von,SG10,CCI,,,,,,Muss,,130,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Bilanzkreis-von,SG10,CCI,,00453,,,,Muss,,130
Bilanzkreis-von,SG10,CCI,7059,,Z29,,"Bilanzkreis ""von""",X,,131,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Bilanzkreis-von,SG10,CCI,7059,00453,Z29,,"Bilanzkreis ""von""",X,,131
Bilanzkreis-von,SG10,CCI,7037,,,,Bilanzkreis,X,,132,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Bilanzkreis-von,SG10,CCI,7037,00453,,,Bilanzkreis,X,,132
Bilanzierungsgebiet,SG10,,,,,,,Muss [378],[378] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS nicht vorhanden,133,,,Bilanzierungsgebiet,SG10,,,,,,,Muss [378],[378] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS nicht vorhanden,133
Bilanzierungsgebiet,SG10,CCI,,,,,,Muss,,134,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Bilanzierungsgebiet,SG10,CCI,,00454,,,,Muss,,134
Bilanzierungsgebiet,SG10,CCI,7059,,Z20,,Bilanzierungsgebiet,X,,135,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Bilanzierungsgebiet,SG10,CCI,7059,00454,Z20,,Bilanzierungsgebiet,X,,135
Bilanzierungsgebiet,SG10,CCI,7037,,,,Bilanzierungsgebiet,X,,136,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Bilanzierungsgebiet,SG10,CCI,7037,00454,,,Bilanzierungsgebiet,X,,136
Datenstatus zur Überführungszeitreihe,SG10,,,,,,,Muss [377],[377] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS vorhanden,137,,,Datenstatus zur Überführungszeitreihe,SG10,,,,,,,Muss [377],[377] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS vorhanden,137
Datenstatus zur Überführungszeitreihe,SG10,CCI,,,,,,Muss,,138,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Datenstatus zur Überführungszeitreihe,SG10,CCI,,00455,,,,Muss,,138
Datenstatus zur Überführungszeitreihe,SG10,CCI,7059,,Z25,,Datenstatus zur Zeitreihe,X,,139,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Datenstatus zur Überführungszeitreihe,SG10,CCI,7059,00455,Z25,,Datenstatus zur Zeitreihe,X,,139
Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,,Z01,,Abrechnungsdaten,X,,140,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,00455,Z01,,Abrechnungsdaten,X,,140
Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,,Z03,,Abgerechnete Daten,X,,141,,,Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,,Z03,,Abgerechnete Daten,X,,141
Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,,Z04,,Abrechnungsdaten Korrektur-BKA,X,,142,,,Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,,Z04,,Abrechnungsdaten Korrektur-BKA,X,,142
Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,,ZA5,,Abgerechnete Daten Korrektur-BKA,X,,143,,,Datenstatus zur Überführungszeitreihe,SG10,CCI,7037,,ZA5,,Abgerechnete Daten Korrektur-BKA,X,,143
Produkt-Daten der Überführungszeitreihe,SG8,,,,,,,Muss [305],[305] Wenn SG8 SEQ+Z24 (Daten der Überführungszeitreihe) vorhanden,144,,,Produkt-Daten der Überführungszeitreihe,SG8,,,,,,,Muss [305],[305] Wenn SG8 SEQ+Z24 (Daten der Überführungszeitreihe) vorhanden,144
Produkt-Daten der Überführungszeitreihe,SG8,SEQ,,,,,,Muss,,145,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Produkt-Daten der Überführungszeitreihe,SG8,SEQ,,00456,,,,Muss,,145
Produkt-Daten der Überführungszeitreihe,SG8,SEQ,1229,,Z25,,Produkt-Daten der Überführungszeitreihe,X,,146,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Produkt-Daten der Überführungszeitreihe,SG8,SEQ,1229,00456,Z25,,Produkt-Daten der Überführungszeitreihe,X,,146
Produktidentifikation der Überführungszeitreihe,SG8,PIA,,,,,,Muss,,147,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Produktidentifikation der Überführungszeitreihe,SG8,PIA,,00457,,,,Muss,,147
Produktidentifikation der Überführungszeitreihe,SG8,PIA,4347,,5,,Produktidentifikation,X,,148,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Produktidentifikation der Überführungszeitreihe,SG8,PIA,4347,00457,5,,Produktidentifikation,X,,148
Produktidentifikation der Überführungszeitreihe,SG8,PIA,7140,,,,Produktidentifikation der Überführungszeitreihe,X,,149,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Produktidentifikation der Überführungszeitreihe,SG8,PIA,7140,00457,,,Produktidentifikation der Überführungszeitreihe,X,,149
Produktidentifikation der Überführungszeitreihe,SG8,PIA,7143,,Z08,,Medium,X [380],,150,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Produktidentifikation der Überführungszeitreihe,SG8,PIA,7143,00457,Z08,,Medium,X [380],,150
Produktidentifikation der Überführungszeitreihe,SG8,PIA,7143,,SRW,,OBIS-Kennzahl,X [379],"[379] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+ Code für EEG- Überführungszeitreihen (ausgenommen AU1) vorhanden
[380] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS/AU1 vorhanden",151,,,Produktidentifikation der Überführungszeitreihe,SG8,PIA,7143,,SRW,,OBIS-Kennzahl,X [379],"[379] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+ Code für EEG- Überführungszeitreihen (ausgenommen AU1) vorhanden
[380] Wenn SG10 CCI+15++Z21 (Überführungszeitreihentyp) CAV+AUS/AU1 vorhanden",151
Energiemenge,SG9,,,,,,,Muss,,152,,,Energiemenge,SG9,,,,,,,Muss,,152
Energiemenge,SG9,QTY,,,,,,Muss,,153,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Energiemenge,SG9,QTY,,00458,,,,Muss,,153
Energiemenge,SG9,QTY,6063,,79,,"Energiemenge summiert (Summenwert, Bilanzsumme)",X,,154,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Energiemenge,SG9,QTY,6063,00458,79,,"Energiemenge summiert (Summenwert, Bilanzsumme)",X,,154
Energiemenge,SG9,QTY,6060,,,,Mengenangabe,X [902],[902] Format: Möglicher Wert: ≥ 0,155,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Energiemenge,SG9,QTY,6060,00458,,,Mengenangabe,X [902],[902] Format: Möglicher Wert: ≥ 0,155
Energiemenge,SG9,QTY,6411,,KWH,,Kilowattstunde,X,,156,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Energiemenge,SG9,QTY,6411,00458,KWH,,Kilowattstunde,X,,156
Beginn Messperiode,SG9,DTM,,,,,,Muss,,157,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Beginn Messperiode,SG9,DTM,,00459,,,,Muss,,157
Beginn Messperiode,SG9,DTM,2005,,163,,"Verarbeitung, Beginndatum/-zeit",X,,158,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Beginn Messperiode,SG9,DTM,2005,00459,163,,"Verarbeitung, Beginndatum/-zeit",X,,158
Beginn Messperiode,SG9,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,159,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Beginn Messperiode,SG9,DTM,2380,00459,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,159
Beginn Messperiode,SG9,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,160,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Beginn Messperiode,SG9,DTM,2379,00459,303,,CCYYMMDDHHMMZZZ,X,,160
Ende Messperiode,SG9,DTM,,,,,,Muss,,161,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Ende Messperiode,SG9,DTM,,00460,,,,Muss,,161
Ende Messperiode,SG9,DTM,2005,,164,,"Verarbeitung, Endedatum/-zeit",X,,162,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Ende Messperiode,SG9,DTM,2005,00460,164,,"Verarbeitung, Endedatum/-zeit",X,,162
Ende Messperiode,SG9,DTM,2380,,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,163,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Ende Messperiode,SG9,DTM,2380,00460,,,"Datum oder Uhrzeit oder Zeitspanne, Wert",X [UB1],,163
Ende Messperiode,SG9,DTM,2379,,303,,CCYYMMDDHHMMZZZ,X,,164,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Ende Messperiode,SG9,DTM,2379,00460,303,,CCYYMMDDHHMMZZZ,X,,164
Nachrichten-Endesegment,,UNT,,,,,,Muss,,165,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Nachrichten-Endesegment,,UNT,,00540,,,,Muss,,165
Nachrichten-Endesegment,,UNT,0074,,,,Anzahl der Segmente in einer Nachricht,X,,166,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Nachrichten-Endesegment,,UNT,0074,00540,,,Anzahl der Segmente in einer Nachricht,X,,166
Nachrichten-Endesegment,,UNT,0062,,,,Nachrichten-Referenznummer,X,,167,ÄNDERUNG,Segment ID_FV2310|Segment ID_FV2404,Nachrichten-Endesegment,,UNT,0062,00540,,,Nachrichten-Referenznummer,X,,167
