#,Segmentname_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404,Änderung,Segmentname_FV2410,Segmentgruppe_FV2410,Segment_FV2410,Datenelement_FV2410,Segment ID_FV2410,Code_FV2410,Beschreibung_FV2410,Bedingungsausdruck_FV2410,Bedingung_FV2410
41,Kommunikationsverbindung,SG5,COM,3155,,TE,Telefon,X [1P0..1],,,Kommunikationsverbindung,SG5,COM,3155,,TE,Telefon,X [1P0..1],
42,Kommunikationsverbindung,SG5,COM,3155,,AJ,weiteres Telefon,X [1P0..1],,,Kommunikationsverbindung,SG5,COM,3155,,AJ,weiteres Telefon,X [1P0..1],
43,Kommunikationsverbindung,SG5,COM,3155,,AL,Handy,X [1P0..1],,,Kommunikationsverbindung,SG5,COM,3155,,AL,Handy,X [1P0..1],
44,MP-ID Empfänger,SG2,,,,,,Muss,,,MP-ID Empfänger,SG2,,,,,,Muss,
45,MP-ID Empfänger,SG2,NAD,,00023,,,Muss,,,MP-ID Empfänger,SG2,NAD,,00023,,,Muss,
46,MP-ID Empfänger,SG2,NAD,3035,00023,,,MR,,,MP-ID Empfänger,SG2,NAD,3035,00023,,,MR,
47,MP-ID Empfänger,SG2,NAD,3039,00023,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom,,MP-ID Empfänger,SG2,NAD,3039,00023,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom
48,MP-ID Empfänger,SG2,NAD,3055,00023,9,GS1,X,,,MP-ID Empfänger,SG2,NAD,3055,00023,9,GS1,X,
49,MP-ID Empfänger,SG2,NAD,3055,,293,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,,MP-ID Empfänger,SG2,NAD,3055,,293,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,
50,Meldepunkt,SG2,,,,,,Muss,,,Meldepunkt,SG2,,,,,,Muss,
51,Meldepunkt,SG2,NAD,,00025,,,Muss,,,Meldepunkt,SG2,NAD,,00025,,,Muss,
52,Meldepunkt,SG2,NAD,3035,00025,,,DP,,,Meldepunkt,SG2,NAD,3035,00025,,,DP,
53,Meldepunkt,SG2,LOC,,00026,,,Muss,,,Meldepunkt,SG2,LOC,,00026,,,Muss,
54,Meldepunkt,SG2,LOC,3227,00026,,,172,,,Meldepunkt,SG2,LOC,3227,00026,,,172,
55,Meldepunkt,SG2,LOC,3225,00026,,Identifikator,X ([950] [521]) ⊻ ([960] [552]),"[521] Hinweis: Verwendung der ID der Marktlokation
[552] Hinweis: Verwendung der ID der Netzlokation
[950] Format: Marktlokations-ID
[960] Format: Netzlokations-ID",,Meldepunkt,SG2,LOC,3225,00026,,Identifikator,X ([950] [521]) ⊻ ([960] [552]),"[521] Hinweis: Verwendung der ID der Marktlokation
[552] Hinweis: Verwendung der ID der Netzlokation
[950] Format: Marktlokations-ID
[960] Format: Netzlokations-ID"
56,Erforderliches Messprodukt der Marktlokation,SG29,,,,,,Muss [2089] ∧ [130] ∧ [93],"[93] Wenn in derselben Nachricht eine SG29 mit Z16 in LIN DE1229 nicht vorhanden
[130] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Marktlokation angegeben ist
[2089] Die SG29 ist so oft zu wiederholen, dass alle Messprodukte ab dem DTM+203 (Ausführungsdatum) zu der in der SG2 genannten Marktlokation genannt sind.",,Erforderliches Messprodukt der Marktlokation,SG29,,,,,,Muss [2089] ∧ [130] ∧ [93],"[93] Wenn in derselben Nachricht eine SG29 mit Z16 in LIN DE1229 nicht vorhanden
[130] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Marktlokation angegeben ist
[2089] Die SG29 ist so oft zu wiederholen, dass alle Messprodukte ab dem DTM+203 (Ausführungsdatum) zu der in der SG2 genannten Marktlokation genannt sind."
57,Erforderliches Messprodukt der Marktlokation,SG29,LIN,,00065,,,Muss,,,Erforderliches Messprodukt der Marktlokation,SG29,LIN,,00065,,,Muss,
58,Erforderliches Messprodukt der Marktlokation,SG29,LIN,1082,00065,,Positionsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht oder Segmentgruppe bei 1 beginnend und fortlaufend aufsteigend",,Erforderliches Messprodukt der Marktlokation,SG29,LIN,1082,00065,,Positionsnummer,X [911],"[911] Format: Mögliche Werte: 1 bis n, je Nachricht oder Segmentgruppe bei 1 beginnend und fortlaufend aufsteigend"
59,Erforderliches Messprodukt der Marktlokation,SG29,LIN,1229,00065,Marktlokation,,Z27,,,Erforderliches Messprodukt der Marktlokation,SG29,LIN,1229,00065,Marktlokation,,Z27,
60,Erforderliches Messprodukt der Marktlokation,SG29,PIA,,00066,,,Muss,,,Erforderliches Messprodukt der Marktlokation,SG29,PIA,,00066,,,Muss,
61,Erforderliches Messprodukt der Marktlokation,SG29,PIA,4347,00066,,,5,,,Erforderliches Messprodukt der Marktlokation,SG29,PIA,4347,00066,,,5,
62,Erforderliches Messprodukt der Marktlokation,SG29,PIA,7140,00066,,Messprodukt-Code,X [95],"[95] Messprodukt-Code aus dem Kapitel 2.1 ""Standard- Messprodukte der Marktlokation"" der Codeliste der Konfigurationen",,Erforderliches Messprodukt der Marktlokation,SG29,PIA,7140,00066,,Messprodukt-Code,X [95],"[95] Messprodukt-Code aus dem Kapitel 2.1 ""Standard- Messprodukte der Marktlokation"" der Codeliste der Konfigurationen"
63,Erforderliches Messprodukt der Marktlokation,SG29,PIA,7143,00066,Z11,Messprodukt,X,,,Erforderliches Messprodukt der Marktlokation,SG29,PIA,7143,00066,Z11,Messprodukt,X,
