Segmentname_FV2310,Segmentgruppe_FV2310,Segment_FV2310,Datenelement_FV2310,Segment ID_FV2310,Code_FV2310,Qualifier_FV2310,Beschreibung_FV2310,Bedingungsausdruck_FV2310,Bedingung_FV2310,Unnamed: 0_FV2310,Änderung,changed_entries,Segmentname_FV2404,Segmentgruppe_FV2404,Segment_FV2404,Datenelement_FV2404,Segment ID_FV2404,Code_FV2404,Qualifier_FV2404,Beschreibung_FV2404,Bedingungsausdruck_FV2404,Bedingung_FV2404,Unnamed: 0_FV2404
Ansprechpartner,SG5,CTA,3139,00021,,,,IC,,34,,,Ansprechpartner,SG5,CTA,3139,00021,,,,IC,,34
Ansprechpartner,SG5,CTA,3412,00021,,,Kontakt,X,,35,,,Ansprechpartner,SG5,CTA,3412,00021,,,Kontakt,X,,35
Kommunikationsverbindung,SG5,COM,,00022,,,,Muss,,36,,,Kommunikationsverbindung,SG5,COM,,00022,,,,Muss,,36
Kommunikationsverbindung,SG5,COM,3148,00022,,,"Kommunikationsadresse, Identifikation",X,,37,,,Kommunikationsverbindung,SG5,COM,3148,00022,,,"Kommunikationsadresse, Identifikation",X,,37
Kommunikationsverbindung,SG5,COM,3155,00022,EM,,Elektronische Post,X [1P0..1],,38,,,Kommunikationsverbindung,SG5,COM,3155,00022,EM,,Elektronische Post,X [1P0..1],,38
Kommunikationsverbindung,SG5,COM,3155,,FX,,Telefax,X [1P0..1],,39,,,Kommunikationsverbindung,SG5,COM,3155,,FX,,Telefax,X [1P0..1],,39
Kommunikationsverbindung,SG5,COM,3155,,TE,,Telefon,X [1P0..1],,40,,,Kommunikationsverbindung,SG5,COM,3155,,TE,,Telefon,X [1P0..1],,40
Kommunikationsverbindung,SG5,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,41,,,Kommunikationsverbindung,SG5,COM,3155,,AJ,,weiteres Telefon,X [1P0..1],,41
Kommunikationsverbindung,SG5,COM,3155,,AL,,Handy,X [1P0..1],,42,,,Kommunikationsverbindung,SG5,COM,3155,,AL,,Handy,X [1P0..1],,42
MP-ID Empfänger,SG2,,,,,,,Muss,,43,,,MP-ID Empfänger,SG2,,,,,,,Muss,,43
MP-ID Empfänger,SG2,NAD,,00023,,,,Muss,,44,,,MP-ID Empfänger,SG2,NAD,,00023,,,,Muss,,44
MP-ID Empfänger,SG2,NAD,3035,00023,,,,MR,,45,,,MP-ID Empfänger,SG2,NAD,3035,00023,,,,MR,,45
MP-ID Empfänger,SG2,NAD,3039,00023,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom,46,,,MP-ID Empfänger,SG2,NAD,3039,00023,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom,46
MP-ID Empfänger,SG2,NAD,3055,00023,9,,GS1,X,,47,,,MP-ID Empfänger,SG2,NAD,3055,00023,9,,GS1,X,,47
MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,48,,,MP-ID Empfänger,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,48
Meldepunkt,SG2,,,,,,,Muss,,49,,,Meldepunkt,SG2,,,,,,,Muss,,49
Meldepunkt,SG2,NAD,,00025,,,,Muss,,50,,,Meldepunkt,SG2,NAD,,00025,,,,Muss,,50
Meldepunkt,SG2,NAD,3035,00025,,,,DP,,51,,,Meldepunkt,SG2,NAD,3035,00025,,,,DP,,51
Meldepunkt,SG2,LOC,,00026,,,,Muss,,52,,,Meldepunkt,SG2,LOC,,00026,,,,Muss,,52
Meldepunkt,SG2,LOC,3227,00026,,,,172,,53,,,Meldepunkt,SG2,LOC,3227,00026,,,,172,,53
Meldepunkt,SG2,LOC,3225,00026,,,Identifikator,X ([950] [521] ∧ ([118] ⊻ [120])) ⊻ ([951] [522] ∧ ([120] ⊻ [121])) ⊻ ([960] [552] ∧ ([118] ⊻ [119] ⊻ [120])) ⊻ ([961] [553] ∧ ([117] ⊻ [118] ⊻ [119])),"[117] Wenn SG29 LIN++Z64 (Erforderliches Produkt Schaltzeitdefinitionen) vorhanden
[118] Wenn SG29 LIN++Z65 (Erforderliches Produkt Leistungskurvendefinitionen) vorhanden
[119] Wenn SG29 LIN++Z66 (Erforderliches Produkt Ad-hoc- Steuerkanal) vorhanden
[120] Wenn SG29 LIN++Z67 (Erforderliches Messprodukt für Werte nach Typ 2 aus Backend) vorhanden
[121] Wenn SG29 LIN++Z68 (Erforderliches Produkt Konfigurationserlaubnis für Werte nach Typ 2 aus SMGW) vorhanden
[521] Hinweis: Verwendung der ID der Marktlokation
[522] Hinweis: Verwendung der ID der Messlokation
[552] Hinweis: Verwendung der ID der Netzlokation
[553] Hinweis: Verwendung der ID der Steuerbaren Ressource
[950] Format: Marktlokations-ID
[951] Format: Zählpunktbezeichnung
[960] Format: Netzlokations-ID
[961] Format: SR-ID",54,,,Meldepunkt,SG2,LOC,3225,00026,,,Identifikator,X ([950] [521] ∧ ([118] ⊻ [120])) ⊻ ([951] [522] ∧ ([120] ⊻ [121])) ⊻ ([960] [552] ∧ ([118] ⊻ [119] ⊻ [120])) ⊻ ([961] [553] ∧ ([117] ⊻ [118] ⊻ [119])),"[117] Wenn SG29 LIN++Z64 (Erforderliches Produkt Schaltzeitdefinitionen) vorhanden
[118] Wenn SG29 LIN++Z65 (Erforderliches Produkt Leistungskurvendefinitionen) vorhanden
[119] Wenn SG29 LIN++Z66 (Erforderliches Produkt Ad-hoc- Steuerkanal) vorhanden
[120] Wenn SG29 LIN++Z67 (Erforderliches Messprodukt für Werte nach Typ 2 aus Backend) vorhanden
[121] Wenn SG29 LIN++Z68 (Erforderliches Produkt Konfigurationserlaubnis für Werte nach Typ 2 aus SMGW) vorhanden
[521] Hinweis: Verwendung der ID der Marktlokation
[522] Hinweis: Verwendung der ID der Messlokation
[552] Hinweis: Verwendung der ID der Netzlokation
[553] Hinweis: Verwendung der ID der Steuerbaren Ressource
[950] Format: Marktlokations-ID
[951] Format: Zählpunktbezeichnung
[960] Format: Netzlokations-ID
[961] Format: SR-ID",54
MP-ID des NB des Vorgangs der Anmeldung nach WiM,SG2,,,,,,,Muss [124],[124] Wenn SG1 RFF+Z41 (Referenznummer des Vorgangs der Anmeldung nach WiM) vorhanden ,55,,,MP-ID des NB des Vorgangs der Anmeldung nach WiM,SG2,,,,,,,Muss [124],[124] Wenn SG1 RFF+Z41 (Referenznummer des Vorgangs der Anmeldung nach WiM) vorhanden ,55
MP-ID des NB des Vorgangs der Anmeldung nach WiM,SG2,NAD,,00038,,,,Muss,,56,,,MP-ID des NB des Vorgangs der Anmeldung nach WiM,SG2,NAD,,00038,,,,Muss,,56
MP-ID des NB des Vorgangs der Anmeldung nach WiM,SG2,NAD,3035,00038,,,,DDM,,57,,,MP-ID des NB des Vorgangs der Anmeldung nach WiM,SG2,NAD,3035,00038,,,,DDM,,57
MP-ID des NB des Vorgangs der Anmeldung nach WiM,SG2,NAD,3039,00038,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom,58,,,MP-ID des NB des Vorgangs der Anmeldung nach WiM,SG2,NAD,3039,00038,,,MP-ID,X [61],[61] MP-ID nur aus Sparte Strom,58
MP-ID des NB des Vorgangs der Anmeldung nach WiM,SG2,NAD,3055,00038,9,,GS1,X,,59,,,MP-ID des NB des Vorgangs der Anmeldung nach WiM,SG2,NAD,3055,00038,9,,GS1,X,,59
MP-ID des NB des Vorgangs der Anmeldung nach WiM,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,60,,,MP-ID des NB des Vorgangs der Anmeldung nach WiM,SG2,NAD,3055,,293,,"DE, BDEW (Bundesverband der Energie- und Wasserwirtschaft e.V.)",X,,60
Erforderliches Produkt Schaltzeitdefinitionen,SG29,,,,,,,Muss [133] ∧ [136] ∧ [137] ∧ [138] ∧ [139] ∧ [2050],"[133] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Steuerbaren Ressource angegeben ist
[136] Wenn SG29 LIN++Z65 (Erforderliches Produkt Leistungskurvendefinitionen) nicht vorhanden
[137] Wenn SG29 LIN++Z66 (Erforderliches Produkt Ad-hoc- Steuerkanal) nicht vorhanden
[138] Wenn SG29 LIN++Z67 (Erforderliches Messprodukt für Werte nach Typ 2 aus Backend) nicht vorhanden
[139] Wenn SG29 LIN++Z68 (Erforderliches Produkt Konfigurationserlaubnis für Werte nach Typ 2 aus SMGW) nicht vorhanden
[2050] Pro Nachricht ist die SG29 genau einmal anzugeben",61,,,Erforderliches Produkt Schaltzeitdefinitionen,SG29,,,,,,,Muss [133] ∧ [136] ∧ [137] ∧ [138] ∧ [139] ∧ [2050],"[133] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Steuerbaren Ressource angegeben ist
[136] Wenn SG29 LIN++Z65 (Erforderliches Produkt Leistungskurvendefinitionen) nicht vorhanden
[137] Wenn SG29 LIN++Z66 (Erforderliches Produkt Ad-hoc- Steuerkanal) nicht vorhanden
[138] Wenn SG29 LIN++Z67 (Erforderliches Messprodukt für Werte nach Typ 2 aus Backend) nicht vorhanden
[139] Wenn SG29 LIN++Z68 (Erforderliches Produkt Konfigurationserlaubnis für Werte nach Typ 2 aus SMGW) nicht vorhanden
[2050] Pro Nachricht ist die SG29 genau einmal anzugeben",61
Erforderliches Produkt Schaltzeitdefinitionen,SG29,LIN,,00096,,,,Muss,,62,,,Erforderliches Produkt Schaltzeitdefinitionen,SG29,LIN,,00096,,,,Muss,,62
Erforderliches Produkt Schaltzeitdefinitionen,SG29,LIN,1082,00096,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1,63,,,Erforderliches Produkt Schaltzeitdefinitionen,SG29,LIN,1082,00096,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1,63
Erforderliches Produkt Schaltzeitdefinitionen,SG29,LIN,1229,00096,Schaltzeitdefinitionen,,,Z64,,64,,,Erforderliches Produkt Schaltzeitdefinitionen,SG29,LIN,1229,00096,Schaltzeitdefinitionen,,,Z64,,64
Erforderliches Produkt Schaltzeitdefinitionen,SG29,PIA,,00097,,,,Muss,,65,,,Erforderliches Produkt Schaltzeitdefinitionen,SG29,PIA,,00097,,,,Muss,,65
Erforderliches Produkt Schaltzeitdefinitionen,SG29,PIA,4347,00097,,,,5,,66,,,Erforderliches Produkt Schaltzeitdefinitionen,SG29,PIA,4347,00097,,,,5,,66
Erforderliches Produkt Schaltzeitdefinitionen,SG29,PIA,7140,00097,,,Produkt-Code,X [125],"[125] Es sind nur die Konfigurations-Produkte erlaubt, die in der Codeliste der Konfigurationen im Kapitel 4.1 „Konfigurationsprodukte Schaltzeitdefinition“ enthalten sind.",67,,,Erforderliches Produkt Schaltzeitdefinitionen,SG29,PIA,7140,00097,,,Produkt-Code,X [125],"[125] Es sind nur die Konfigurations-Produkte erlaubt, die in der Codeliste der Konfigurationen im Kapitel 4.1 „Konfigurationsprodukte Schaltzeitdefinition“ enthalten sind.",67
Erforderliches Produkt Schaltzeitdefinitionen,SG29,PIA,7143,00097,Z12,,Konfigurationsprodukt,X,,68,,,Erforderliches Produkt Schaltzeitdefinitionen,SG29,PIA,7143,00097,Z12,,Konfigurationsprodukt,X,,68
Zugeordnete Schaltzeitdefinition,SG30,,,,,,,Muss,,69,,,Zugeordnete Schaltzeitdefinition,SG30,,,,,,,Muss,,69
Zugeordnete Schaltzeitdefinition,SG30,CCI,,00099,,,,Muss,,70,,,Zugeordnete Schaltzeitdefinition,SG30,CCI,,00099,,,,Muss,,70
Zugeordnete Schaltzeitdefinition,SG30,CCI,7059,00099,Schaltzeitdefinition,,,Z52,,71,,,Zugeordnete Schaltzeitdefinition,SG30,CCI,7059,00099,Schaltzeitdefinition,,,Z52,,71
Zugeordnete Schaltzeitdefinition,SG30,CCI,7037,00099,,,"Merkmal, Code",X,,72,,,Zugeordnete Schaltzeitdefinition,SG30,CCI,7037,00099,,,"Merkmal, Code",X,,72
Erforderliches Produkt Leistungskurvendefinitione n,SG29,,,,,,,Muss ([130] ⊻ [132] ⊻ [133]) ∧ [135] ∧ [137] ∧ [138] ∧ [139] ∧ [2050],"[130] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Marktlokation angegeben ist
[132] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Netzlokation angegeben ist
[133] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Steuerbaren Ressource angegeben ist
[135] Wenn SG29 LIN++Z64 (Erforderliches Produkt Schaltzeitdefinitionen) nicht vorhanden
[137] Wenn SG29 LIN++Z66 (Erforderliches Produkt Ad-hoc- Steuerkanal) nicht vorhanden
[138] Wenn SG29 LIN++Z67 (Erforderliches Messprodukt für Werte nach Typ 2 aus Backend) nicht vorhanden
[139] Wenn SG29 LIN++Z68 (Erforderliches Produkt Konfigurationserlaubnis für Werte nach Typ 2 aus SMGW) nicht vorhanden
[2050] Pro Nachricht ist die SG29 genau einmal anzugeben",73,,,Erforderliches Produkt Leistungskurvendefinitione n,SG29,,,,,,,Muss ([130] ⊻ [132] ⊻ [133]) ∧ [135] ∧ [137] ∧ [138] ∧ [139] ∧ [2050],"[130] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Marktlokation angegeben ist
[132] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Netzlokation angegeben ist
[133] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Steuerbaren Ressource angegeben ist
[135] Wenn SG29 LIN++Z64 (Erforderliches Produkt Schaltzeitdefinitionen) nicht vorhanden
[137] Wenn SG29 LIN++Z66 (Erforderliches Produkt Ad-hoc- Steuerkanal) nicht vorhanden
[138] Wenn SG29 LIN++Z67 (Erforderliches Messprodukt für Werte nach Typ 2 aus Backend) nicht vorhanden
[139] Wenn SG29 LIN++Z68 (Erforderliches Produkt Konfigurationserlaubnis für Werte nach Typ 2 aus SMGW) nicht vorhanden
[2050] Pro Nachricht ist die SG29 genau einmal anzugeben",73
Erforderliches Produkt Leistungskurvendefinitione n,SG29,LIN,,00100,,,,Muss,,74,,,Erforderliches Produkt Leistungskurvendefinitione n,SG29,LIN,,00100,,,,Muss,,74
Erforderliches Produkt Leistungskurvendefinitione n,SG29,LIN,1082,00100,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1,75,,,Erforderliches Produkt Leistungskurvendefinitione n,SG29,LIN,1082,00100,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1,75
Erforderliches Produkt Leistungskurvendefinitione n,SG29,LIN,1229,00100,Leistungskurvendefinitionen,,,Z65,,76,,,Erforderliches Produkt Leistungskurvendefinitione n,SG29,LIN,1229,00100,Leistungskurvendefinitionen,,,Z65,,76
Erforderliches Produkt Leistungskurvendefinitione n,SG29,PIA,,00101,,,,Muss,,77,,,Erforderliches Produkt Leistungskurvendefinitione n,SG29,PIA,,00101,,,,Muss,,77
Erforderliches Produkt Leistungskurvendefinitione n,SG29,PIA,4347,00101,,,,5,,78,,,Erforderliches Produkt Leistungskurvendefinitione n,SG29,PIA,4347,00101,,,,5,,78
Erforderliches Produkt Leistungskurvendefinitione n,SG29,PIA,7140,00101,,,Produkt-Code,X [126],"[126] Es sind nur die Konfigurations-Produkte erlaubt, die in der Codeliste der Konfigurationen im Kapitel 4.2 „Konfigurationsprodukte Leistungskurvendefinition“ enthalten sind.",79,,,Erforderliches Produkt Leistungskurvendefinitione n,SG29,PIA,7140,00101,,,Produkt-Code,X [126],"[126] Es sind nur die Konfigurations-Produkte erlaubt, die in der Codeliste der Konfigurationen im Kapitel 4.2 „Konfigurationsprodukte Leistungskurvendefinition“ enthalten sind.",79
Erforderliches Produkt Leistungskurvendefinitione n,SG29,PIA,7143,00101,Z12,,Konfigurationsprodukt,X,,80,,,Erforderliches Produkt Leistungskurvendefinitione n,SG29,PIA,7143,00101,Z12,,Konfigurationsprodukt,X,,80
Zugeordnete Leistungskurvendefinition,SG30,,,,,,,Muss,,81,,,Zugeordnete Leistungskurvendefinition,SG30,,,,,,,Muss,,81
Zugeordnete Leistungskurvendefinition,SG30,CCI,,00103,,,,Muss,,82,,,Zugeordnete Leistungskurvendefinition,SG30,CCI,,00103,,,,Muss,,82
Zugeordnete Leistungskurvendefinition,SG30,CCI,7059,00103,Leistungskurvendefinition,,,Z53,,83,,,Zugeordnete Leistungskurvendefinition,SG30,CCI,7059,00103,Leistungskurvendefinition,,,Z53,,83
Zugeordnete Leistungskurvendefinition,SG30,CCI,7037,00103,,,"Merkmal, Code",X,,84,,,Zugeordnete Leistungskurvendefinition,SG30,CCI,7037,00103,,,"Merkmal, Code",X,,84
Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,,,,,,,Muss ([132] ⊻ [133]) ∧ [135] ∧ [136] ∧ [138] ∧ [139] ∧ [2050],"[132] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Netzlokation angegeben ist
[133] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Steuerbaren Ressource angegeben ist
[135] Wenn SG29 LIN++Z64 (Erforderliches Produkt Schaltzeitdefinitionen) nicht vorhanden
[136] Wenn SG29 LIN++Z65 (Erforderliches Produkt Leistungskurvendefinitionen) nicht vorhanden
[138] Wenn SG29 LIN++Z67 (Erforderliches Messprodukt für Werte nach Typ 2 aus Backend) nicht vorhanden
[139] Wenn SG29 LIN++Z68 (Erforderliches Produkt Konfigurationserlaubnis für Werte nach Typ 2 aus SMGW) nicht vorhanden
[2050] Pro Nachricht ist die SG29 genau einmal anzugeben",85,,,Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,,,,,,,Muss ([132] ⊻ [133]) ∧ [135] ∧ [136] ∧ [138] ∧ [139] ∧ [2050],"[132] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Netzlokation angegeben ist
[133] Wenn in LOC+172 DE3225 (Meldepunkt) die ID einer Steuerbaren Ressource angegeben ist
[135] Wenn SG29 LIN++Z64 (Erforderliches Produkt Schaltzeitdefinitionen) nicht vorhanden
[136] Wenn SG29 LIN++Z65 (Erforderliches Produkt Leistungskurvendefinitionen) nicht vorhanden
[138] Wenn SG29 LIN++Z67 (Erforderliches Messprodukt für Werte nach Typ 2 aus Backend) nicht vorhanden
[139] Wenn SG29 LIN++Z68 (Erforderliches Produkt Konfigurationserlaubnis für Werte nach Typ 2 aus SMGW) nicht vorhanden
[2050] Pro Nachricht ist die SG29 genau einmal anzugeben",85
Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,LIN,,00104,,,,Muss,,86,,,Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,LIN,,00104,,,,Muss,,86
Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,LIN,1082,00104,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1,87,,,Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,LIN,1082,00104,,,Positionsnummer,X [903],[903] Format: Möglicher Wert: 1,87
Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,LIN,1229,00104,Ad-hoc-Steuerkanal,,,Z66,,88,,,Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,LIN,1229,00104,Ad-hoc-Steuerkanal,,,Z66,,88
Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,PIA,,00105,,,,Muss,,89,,,Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,PIA,,00105,,,,Muss,,89
Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,PIA,4347,00105,,,,5,,90,,,Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,PIA,4347,00105,,,,5,,90
Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,PIA,7140,00105,,,Produkt-Code,X [127],"[127] Es sind nur die Konfigurations-Produkte erlaubt, die in der Codeliste der Konfigurationen im Kapitel 4.3 „Konfigurationsprodukte Ad- Hoc-Steuerkanal“ enthalten sind.",91,,,Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,PIA,7140,00105,,,Produkt-Code,X [127],"[127] Es sind nur die Konfigurations-Produkte erlaubt, die in der Codeliste der Konfigurationen im Kapitel 4.3 „Konfigurationsprodukte Ad- Hoc-Steuerkanal“ enthalten sind.",91
Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,PIA,7143,00105,Z12,,Konfigurationsprodukt,X,,92,,,Erforderliches Produkt Ad- hoc-Steuerkanal,SG29,PIA,7143,00105,Z12,,Konfigurationsprodukt,X,,92
Zieladresse URI,SG29,FTX,,00106,,,,Muss [565],[565] Hinweis: Für den Empfang der Mitteilung zum weiteren Vorgehen eines Steuerbefehls und der Antwort auf die Anweisung eines Steuerbefehls.,93,,,Zieladresse URI,SG29,FTX,,00106,,,,Muss [565],[565] Hinweis: Für den Empfang der Mitteilung zum weiteren Vorgehen eines Steuerbefehls und der Antwort auf die Anweisung eines Steuerbefehls.,93
Zieladresse URI,SG29,FTX,4451,00106,,,,Z17,,94,,,Zieladresse URI,SG29,FTX,4451,00106,,,,Z17,,94
Zieladresse URI,SG29,FTX,4440,00106,,,Zieladresse URI für Kommunikation Steuerbefehl,X,,95,,,Zieladresse URI,SG29,FTX,4440,00106,,,Zieladresse URI für Kommunikation Steuerbefehl,X,,95
Zertifikatsaussteller (Issuer),SG29,FTX,,00107,,,,Muss [565],[565] Hinweis: Für den Empfang der Mitteilung zum weiteren Vorgehen eines Steuerbefehls und der Antwort auf die Anweisung eines Steuerbefehls.,96,,,Zertifikatsaussteller (Issuer),SG29,FTX,,00107,,,,Muss [565],[565] Hinweis: Für den Empfang der Mitteilung zum weiteren Vorgehen eines Steuerbefehls und der Antwort auf die Anweisung eines Steuerbefehls.,96
